,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,12,Champion,1235.5854,1019.9353,9,1.4976
1,Pakistan,S8_G2,6,Super 8 stage,925.8036,811.5481,7,1.0201
2,Ireland,A,4,Group stage,521.7196,491.7614,4,0.4681
3,Canada,A,0,Group stage,398.9117,660.8558,4,-4.0929
4,United States of America,A,2,Group stage,446.9066,542.4606,4,-1.493
5,England,S8_G2,14,Semifinalist,1146.701,954.4135,8,1.5022
6,Australia,S8_G1,8,Super 8 stage,971.7,810.6315,7,1.4381
7,Namibia,B,2,Group stage,458.9274,548.0562,4,-1.3926
8,Scotland,B,4,Group stage,464.8417,529.8608,4,-1.0159
9,Oman,B,0,Group stage,433.6578,607.3732,4,-2.7143
10,New Zealand,S8_G1,14,Semifinalist,1177.2196,898.1555,8,2.1802
11,West Indies,S8_G2,10,Finalist,1363.474,1102.0555,9,1.8154
12,Afghanistan,C,4,Group stage,565.3907,611.1702,4,-0.7153
13,Uganda,C,0,Group stage,440.2286,739.9997,4,-4.6839
14,Papua New Guinea,C,2,Group stage,519.9486,686.9873,4,-2.61
15,South Africa,S8_G2,10,Super 8 stage,968.2374,875.1812,7,0.8309
16,Sri Lanka,D,4,Group stage,527.2751,480.8548,4,0.7253
17,Bangladesh,S8_G1,6,Super 8 stage,855.5686,830.491,7,0.2239
18,Netherlands,D,2,Group stage,495.2306,531.7243,4,-0.5702
19,Nepal,D,0,Group stage,432.771,616.5828,4,-2.8721
