,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,12,Champion,1260.5437,1010.4402,9,1.7368
1,Pakistan,S8_G2,6,Super 8 stage,964.7007,816.1477,7,1.3264
2,Ireland,A,4,Group stage,513.8266,496.7595,4,0.2667
3,Canada,A,0,Group stage,394.5905,673.5709,4,-4.3591
4,United States of America,A,2,Group stage,436.157,570.8595,4,-2.1047
5,England,S8_G2,12,Semifinalist,1140.9203,955.3249,8,1.45
6,Australia,S8_G1,12,Finalist,1264.0918,1069.7729,9,1.3494
7,Namibia,B,2,Group stage,451.3652,535.8459,4,-1.32
8,Scotland,B,4,Group stage,464.0792,553.0725,4,-1.3905
9,Oman,B,0,Group stage,432.4565,594.3116,4,-2.529
10,New Zealand,S8_G1,10,Super 8 stage,1054.5435,791.4027,7,2.3495
11,West Indies,S8_G2,12,Semifinalist,1246.8777,984.5022,8,2.0498
12,Afghanistan,C,4,Group stage,572.5671,608.0612,4,-0.5546
13,Uganda,C,0,Group stage,449.3291,747.2238,4,-4.6546
14,Papua New Guinea,C,2,Group stage,505.8799,674.591,4,-2.6361
15,South Africa,S8_G2,10,Super 8 stage,958.2662,868.2653,7,0.8036
16,Sri Lanka,D,4,Group stage,525.8666,490.5572,4,0.5517
17,Bangladesh,S8_G1,6,Super 8 stage,859.9757,856.2594,7,0.0332
18,Netherlands,D,2,Group stage,489.8437,525.6698,4,-0.5598
19,Nepal,D,0,Group stage,427.0814,590.3239,4,-2.5507
