,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,12,Finalist,1258.7048,999.43,9,1.8005
1,Pakistan,S8_G2,10,Super 8 stage,953.1274,800.162,7,1.3658
2,Ireland,A,4,Group stage,538.2367,484.8416,4,0.8343
3,Canada,A,0,Group stage,390.9,664.2038,4,-4.2704
4,United States of America,A,2,Group stage,427.0338,583.0653,4,-2.438
5,England,S8_G2,10,Semifinalist,1147.0639,972.5094,8,1.3637
6,Australia,S8_G1,12,Super 8 stage,976.2864,803.1541,7,1.5458
7,Namibia,B,2,Group stage,450.1111,535.6994,4,-1.3373
8,Scotland,B,2,Group stage,460.9291,561.2195,4,-1.567
9,Oman,B,2,Group stage,455.4197,585.6158,4,-2.0343
10,New Zealand,S8_G1,12,Champion,1293.4471,1034.7753,9,1.7963
11,West Indies,S8_G2,10,Semifinalist,1231.451,967.3151,8,2.0636
12,Afghanistan,C,4,Group stage,568.8217,600.9396,4,-0.5018
13,Uganda,C,0,Group stage,437.6581,771.3205,4,-5.2135
14,Papua New Guinea,C,2,Group stage,505.3606,635.6689,4,-2.0361
15,South Africa,S8_G2,8,Super 8 stage,942.309,886.432,7,0.4989
16,Sri Lanka,D,4,Group stage,532.4439,483.3234,4,0.7675
17,Bangladesh,S8_G1,6,Super 8 stage,856.1483,857.0337,7,-0.0079
18,Netherlands,D,2,Group stage,494.3633,531.3155,4,-0.5774
19,Nepal,D,0,Group stage,431.0286,592.8197,4,-2.528
