,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,14,Champion,1261.7901,1004.1861,9,1.7889
1,Pakistan,S8_G2,10,Super 8 stage,969.2516,812.944,7,1.3956
2,Ireland,A,4,Group stage,487.1775,484.9446,4,0.0349
3,Canada,A,0,Group stage,396.3702,665.4645,4,-4.2046
4,United States of America,A,2,Group stage,464.6375,568.0409,4,-1.6157
5,England,S8_G2,12,Finalist,1263.8888,1098.9014,9,1.1457
6,Australia,S8_G1,10,Super 8 stage,973.0956,802.0551,7,1.5271
7,Namibia,B,4,Group stage,469.3586,541.7033,4,-1.1304
8,Scotland,B,2,Group stage,458.9233,536.3993,4,-1.2106
9,Oman,B,0,Group stage,431.2475,586.9142,4,-2.4323
10,New Zealand,S8_G1,10,Semifinalist,1167.405,907.766,8,2.0284
11,West Indies,S8_G2,10,Semifinalist,1235.3544,970.7556,8,2.0672
12,Afghanistan,C,4,Group stage,569.5731,602.6261,4,-0.5165
13,Uganda,C,0,Group stage,432.3212,774.2509,4,-5.3427
14,Papua New Guinea,C,2,Group stage,487.83,635.6611,4,-2.3099
15,South Africa,S8_G2,8,Super 8 stage,964.4796,876.3692,7,0.7867
16,Sri Lanka,D,4,Group stage,524.9725,479.3707,4,0.7125
17,Bangladesh,S8_G1,6,Super 8 stage,853.9219,829.0523,7,0.2221
18,Netherlands,D,2,Group stage,494.6844,522.3575,4,-0.4324
19,Nepal,D,0,Group stage,413.2429,619.7631,4,-3.2269
