,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,14,Champion,1278.66,1001.2263,9,1.9266
1,Pakistan,S8_G2,6,Super 8 stage,971.5875,802.503,7,1.5097
2,Ireland,A,4,Group stage,522.7732,480.9545,4,0.6534
3,Canada,A,0,Group stage,387.7843,696.7123,4,-4.827
4,United States of America,A,2,Group stage,431.6196,569.9667,4,-2.1617
5,England,S8_G2,14,Semifinalist,1139.2133,976.4987,8,1.2712
6,Australia,S8_G1,10,Finalist,1237.7256,1073.7263,9,1.1389
7,Namibia,B,2,Group stage,462.3549,535.5135,4,-1.1431
8,Scotland,B,4,Group stage,480.4398,548.6708,4,-1.0661
9,Oman,B,0,Group stage,434.9519,603.2277,4,-2.6293
10,New Zealand,S8_G1,8,Super 8 stage,1021.1435,793.2443,7,2.0348
11,West Indies,S8_G2,12,Semifinalist,1232.0964,991.3632,8,1.8807
12,Afghanistan,C,4,Group stage,587.2859,596.1068,4,-0.1378
13,Uganda,C,0,Group stage,452.7387,740.1416,4,-4.4907
14,Papua New Guinea,C,2,Group stage,476.6505,650.3648,4,-2.7143
15,South Africa,S8_G2,10,Super 8 stage,971.9221,871.157,7,0.8997
16,Sri Lanka,D,4,Group stage,531.4815,478.1822,4,0.8328
17,Bangladesh,S8_G1,6,Super 8 stage,866.8946,856.343,7,0.0942
18,Netherlands,D,2,Group stage,503.0256,554.1756,4,-0.7992
19,Nepal,D,0,Group stage,447.7683,618.0391,4,-2.6605
