,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,14,Champion,1267.1746,997.5532,9,1.8724
1,Pakistan,S8_G2,6,Super 8 stage,954.2382,813.8472,7,1.2535
2,Ireland,A,4,Group stage,495.2902,473.2921,4,0.3437
3,Canada,A,0,Group stage,375.3871,677.6056,4,-4.7222
4,United States of America,A,2,Group stage,437.7492,557.3247,4,-1.8684
5,England,S8_G2,14,Finalist,1265.8105,1076.7608,9,1.3128
6,Australia,S8_G1,10,Super 8 stage,975.151,805.7798,7,1.5122
7,Namibia,B,2,Group stage,454.0904,538.5679,4,-1.32
8,Scotland,B,4,Group stage,476.2114,551.3609,4,-1.1742
9,Oman,B,0,Group stage,427.603,578.5869,4,-2.3591
10,New Zealand,S8_G1,10,Semifinalist,1180.8616,915.0314,8,2.0768
11,West Indies,S8_G2,10,Semifinalist,1219.6244,988.156,8,1.8083
12,Afghanistan,C,4,Group stage,595.935,593.8443,4,0.0327
13,Uganda,C,0,Group stage,437.0942,755.6534,4,-4.9775
14,Papua New Guinea,C,2,Group stage,478.7053,649.8639,4,-2.6744
15,South Africa,S8_G2,10,Super 8 stage,953.1339,862.0781,7,0.813
16,Sri Lanka,D,4,Group stage,524.445,476.3696,4,0.7512
17,Bangladesh,S8_G1,6,Super 8 stage,842.2727,839.0065,7,0.0292
18,Netherlands,D,2,Group stage,492.2978,527.6482,4,-0.5524
19,Nepal,D,0,Group stage,413.9204,588.6651,4,-2.7304
