,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,14,Finalist,1260.5764,1016.0377,9,1.6982
1,Pakistan,S8_G2,8,Super 8 stage,955.6913,829.5153,7,1.1266
2,Ireland,A,4,Group stage,534.1083,482.417,4,0.8077
3,Canada,A,0,Group stage,386.2627,651.0937,4,-4.138
4,United States of America,A,2,Group stage,437.7694,573.6493,4,-2.1231
5,England,S8_G2,10,Semifinalist,1145.4781,975.3829,8,1.3289
6,Australia,S8_G1,12,Champion,1254.609,1071.7501,9,1.2699
7,Namibia,B,2,Group stage,469.6834,557.0902,4,-1.3657
8,Scotland,B,4,Group stage,475.0077,565.8636,4,-1.4196
9,Oman,B,0,Group stage,460.5946,586.3057,4,-1.9642
10,New Zealand,S8_G1,10,Super 8 stage,1080.674,782.5185,7,2.6621
11,West Indies,S8_G2,12,Semifinalist,1214.2119,986.9996,8,1.7751
12,Afghanistan,C,4,Group stage,560.0247,577.5096,4,-0.2732
13,Uganda,C,0,Group stage,416.7536,770.2527,4,-5.5234
14,Papua New Guinea,C,2,Group stage,502.4799,637.1121,4,-2.1036
15,South Africa,S8_G2,8,Super 8 stage,954.1384,879.3009,7,0.6682
16,Sri Lanka,S8_G1,6,Super 8 stage,870.4861,899.3823,7,-0.258
17,Bangladesh,D,4,Group stage,531.1204,472.2665,4,0.9196
18,Netherlands,D,2,Group stage,500.2134,520.7408,4,-0.3207
19,Nepal,D,0,Group stage,446.2956,620.9905,4,-2.7296
