,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,12,Champion,1244.854,1001.6921,9,1.6886
1,Pakistan,S8_G2,6,Super 8 stage,961.196,815.8331,7,1.2979
2,Ireland,A,4,Group stage,515.4426,487.744,4,0.4328
3,Canada,A,0,Group stage,388.325,660.2623,4,-4.249
4,United States of America,A,2,Group stage,424.0743,562.6225,4,-2.1648
5,England,S8_G2,12,Semifinalist,1127.8057,955.2484,8,1.3481
6,Australia,S8_G1,12,Finalist,1238.8815,1069.3925,9,1.177
7,Namibia,B,4,Group stage,464.286,545.0751,4,-1.2623
8,Scotland,B,2,Group stage,493.6824,551.7674,4,-0.9076
9,Oman,B,0,Group stage,436.8456,586.6983,4,-2.3414
10,New Zealand,S8_G1,10,Super 8 stage,1039.7852,783.9587,7,2.2842
11,West Indies,S8_G2,12,Semifinalist,1221.3586,984.5784,8,1.8498
12,Afghanistan,C,4,Group stage,545.3722,590.4255,4,-0.704
13,Uganda,C,0,Group stage,449.0155,749.9589,4,-4.7022
14,Papua New Guinea,C,2,Group stage,496.1939,631.89,4,-2.1203
15,South Africa,S8_G2,8,Super 8 stage,965.6587,872.8461,7,0.8287
16,Sri Lanka,D,4,Group stage,518.9466,490.3072,4,0.4475
17,Bangladesh,S8_G1,8,Super 8 stage,872.621,826.2647,7,0.4139
18,Netherlands,D,2,Group stage,485.2585,548.6085,4,-0.9898
19,Nepal,D,0,Group stage,432.7438,607.1734,4,-2.7255
