,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,12,Champion,1260.2971,1011.5504,9,1.7274
1,Pakistan,S8_G2,6,Super 8 stage,967.8708,820.2267,7,1.3183
2,Ireland,A,4,Group stage,529.3398,481.3578,4,0.7497
3,Canada,A,0,Group stage,404.1652,703.1512,4,-4.6717
4,United States of America,A,2,Group stage,453.7237,571.3171,4,-1.8374
5,England,S8_G2,10,Semifinalist,1136.927,973.3633,8,1.2778
6,Australia,S8_G1,12,Super 8 stage,983.4726,812.6869,7,1.5249
7,Namibia,B,4,Group stage,470.633,535.9009,4,-1.0198
8,Scotland,B,2,Group stage,475.9202,561.803,4,-1.3419
9,Oman,B,0,Group stage,448.888,595.0065,4,-2.2831
10,New Zealand,S8_G1,12,Finalist,1292.4892,1027.4692,9,1.8404
11,West Indies,S8_G2,12,Semifinalist,1225.6314,972.075,8,1.9809
12,Afghanistan,C,4,Group stage,550.4729,565.2495,4,-0.2309
13,Uganda,C,0,Group stage,408.2393,722.2003,4,-4.9056
14,Papua New Guinea,C,2,Group stage,455.1907,631.1193,4,-2.7489
15,South Africa,S8_G2,10,Super 8 stage,967.4921,871.4081,7,0.8579
16,Sri Lanka,D,4,Group stage,531.8352,480.4679,4,0.8026
17,Bangladesh,S8_G1,6,Super 8 stage,839.8108,853.567,7,-0.1228
18,Netherlands,D,2,Group stage,499.0743,530.9716,4,-0.4984
19,Nepal,D,0,Group stage,427.9872,608.5686,4,-2.8216
