,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,14,Champion,1264.2303,999.0796,9,1.8413
1,Pakistan,S8_G2,8,Super 8 stage,964.5464,819.4459,7,1.2955
2,Ireland,A,4,Group stage,522.3038,464.9946,4,0.8955
3,Canada,A,0,Group stage,398.9374,682.5104,4,-4.4308
4,United States of America,A,2,Group stage,433.0416,578.5022,4,-2.2728
5,England,S8_G2,12,Finalist,1262.5459,1099.1883,9,1.1344
6,Australia,S8_G1,12,Semifinalist,1105.6918,939.6359,8,1.2973
7,Namibia,B,4,Group stage,454.1599,541.4265,4,-1.3635
8,Scotland,B,2,Group stage,476.3662,540.6338,4,-1.0042
9,Oman,B,0,Group stage,435.4473,583.8912,4,-2.3194
10,New Zealand,S8_G1,10,Super 8 stage,1039.0844,779.4217,7,2.3184
11,West Indies,S8_G2,10,Semifinalist,1225.2493,995.0558,8,1.7984
12,Afghanistan,C,4,Group stage,593.9757,588.964,4,0.0783
13,Uganda,C,0,Group stage,435.4102,788.3761,4,-5.5151
14,Papua New Guinea,C,2,Group stage,511.8862,642.9649,4,-2.0481
15,South Africa,S8_G2,8,Super 8 stage,946.6718,874.6275,7,0.6433
16,Sri Lanka,D,4,Group stage,538.5767,467.3994,4,1.1121
17,Bangladesh,S8_G1,6,Super 8 stage,859.1036,846.4244,7,0.1132
18,Netherlands,D,2,Group stage,494.0807,531.6382,4,-0.5868
19,Nepal,D,0,Group stage,412.6435,609.7721,4,-3.0801
