,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,12,Champion,1268.1448,1009.5367,9,1.7959
1,Pakistan,S8_G2,8,Super 8 stage,946.9018,817.9709,7,1.1512
2,Ireland,A,4,Group stage,519.865,474.5304,4,0.7084
3,Canada,A,0,Group stage,390.119,667.1898,4,-4.3292
4,United States of America,A,2,Group stage,434.5752,559.6589,4,-1.9544
5,England,S8_G2,14,Finalist,1277.0977,1108.8072,9,1.1687
6,Australia,S8_G1,12,Semifinalist,1114.1198,942.6735,8,1.3394
7,Namibia,B,2,Group stage,475.1155,549.2529,4,-1.1584
8,Scotland,B,4,Group stage,488.1736,550.606,4,-0.9755
9,Oman,B,0,Group stage,437.2704,611.0802,4,-2.7158
10,New Zealand,S8_G1,10,Super 8 stage,1049.6821,795.931,7,2.2656
11,West Indies,S8_G2,10,Semifinalist,1204.3515,980.6713,8,1.7475
12,Afghanistan,C,2,Group stage,560.9244,609.6886,4,-0.7619
13,Uganda,C,0,Group stage,426.5167,762.5238,4,-5.2501
14,Papua New Guinea,C,4,Group stage,519.1314,603.3223,4,-1.3155
15,South Africa,S8_G2,8,Super 8 stage,946.4408,875.1597,7,0.6364
16,Sri Lanka,D,4,Group stage,520.8473,477.4095,4,0.6787
17,Bangladesh,S8_G1,6,Super 8 stage,846.7805,837.6787,7,0.0813
18,Netherlands,D,2,Group stage,493.6272,512.4172,4,-0.2936
19,Nepal,D,0,Group stage,426.0977,599.6735,4,-2.7121
