,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,14,Champion,1257.3187,1008.4724,9,1.7281
1,Pakistan,S8_G2,8,Super 8 stage,954.1883,815.2309,7,1.2407
2,Ireland,A,4,Group stage,522.1941,497.9652,4,0.3786
3,Canada,A,0,Group stage,413.5088,645.5545,4,-3.6257
4,United States of America,A,2,Group stage,437.9268,588.2831,4,-2.3493
5,England,S8_G2,12,Semifinalist,1141.6952,974.2645,8,1.3081
6,Australia,S8_G1,8,Super 8 stage,975.0101,819.4697,7,1.3888
7,Namibia,B,2,Group stage,464.0999,570.2648,4,-1.6588
8,Scotland,B,4,Group stage,497.7125,522.9848,4,-0.3949
9,Oman,B,0,Group stage,421.619,584.4912,4,-2.5449
10,New Zealand,S8_G1,10,Semifinalist,1179.5942,925.1334,8,1.988
11,West Indies,S8_G2,14,Finalist,1367.2908,1115.2044,9,1.7506
12,Afghanistan,C,4,Group stage,572.0381,602.9185,4,-0.4825
13,Uganda,C,0,Group stage,446.8531,761.6584,4,-4.9188
14,Papua New Guinea,C,2,Group stage,490.0023,633.5829,4,-2.2434
15,South Africa,S8_G2,8,Super 8 stage,944.3601,862.1955,7,0.7336
16,Sri Lanka,D,4,Group stage,535.1332,485.0378,4,0.7827
17,Bangladesh,S8_G1,6,Super 8 stage,868.8337,838.8764,7,0.2675
18,Netherlands,D,2,Group stage,493.0125,535.2223,4,-0.6595
19,Nepal,D,0,Group stage,429.826,625.4068,4,-3.0559
