,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,12,Champion,1251.0519,1013.8598,9,1.6472
1,Pakistan,S8_G2,6,Super 8 stage,958.1351,829.5666,7,1.1479
2,Ireland,A,4,Group stage,507.6694,490.0575,4,0.2752
3,Canada,A,0,Group stage,388.9634,680.0924,4,-4.5489
4,United States of America,A,2,Group stage,467.1769,548.7955,4,-1.2753
5,England,S8_G2,12,Semifinalist,1145.0765,965.5532,8,1.4025
6,Australia,S8_G1,14,Finalist,1248.2532,1063.8277,9,1.2807
7,Namibia,B,4,Group stage,468.9369,547.8482,4,-1.233
8,Scotland,B,0,Group stage,458.5151,556.4565,4,-1.5303
9,Oman,B,2,Group stage,451.9193,589.2503,4,-2.1458
10,New Zealand,S8_G1,10,Super 8 stage,1046.7305,792.8097,7,2.2672
11,West Indies,S8_G2,10,Semifinalist,1237.1543,973.8713,8,2.0569
12,Afghanistan,C,4,Group stage,568.0907,586.336,4,-0.2851
13,Uganda,C,0,Group stage,441.287,760.8674,4,-4.9934
14,Papua New Guinea,C,2,Group stage,495.1793,649.1633,4,-2.406
15,South Africa,S8_G2,10,Super 8 stage,955.8687,846.6619,7,0.9751
16,Sri Lanka,S8_G1,6,Super 8 stage,842.8539,893.2857,7,-0.4503
17,Bangladesh,D,4,Group stage,519.3079,453.3673,4,1.0303
18,Netherlands,D,2,Group stage,490.1896,519.2243,4,-0.4537
19,Nepal,D,0,Group stage,418.8672,600.3324,4,-2.8354
