,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,14,Champion,1263.4419,1000.3908,9,1.8267
1,Pakistan,S8_G2,8,Super 8 stage,951.2563,801.4843,7,1.3373
2,Ireland,A,4,Group stage,500.9503,492.7263,4,0.1285
3,Canada,A,0,Group stage,395.6215,704.965,4,-4.8335
4,United States of America,A,2,Group stage,455.2961,552.5826,4,-1.5201
5,England,S8_G2,14,Semifinalist,1136.523,961.0138,8,1.3712
6,Australia,S8_G1,8,Super 8 stage,985.2939,818.384,7,1.4903
7,Namibia,B,4,Group stage,464.1752,543.356,4,-1.2372
8,Scotland,B,2,Group stage,468.7749,541.7333,4,-1.14
9,Oman,B,0,Group stage,440.2741,588.223,4,-2.3117
10,New Zealand,S8_G1,12,Finalist,1302.3265,1035.0311,9,1.8562
11,West Indies,S8_G2,10,Semifinalist,1197.7886,989.1336,8,1.6301
12,Afghanistan,C,4,Group stage,558.2563,592.3871,4,-0.5333
13,Uganda,C,0,Group stage,446.588,733.0963,4,-4.4767
14,Papua New Guinea,C,2,Group stage,494.7966,630.0391,4,-2.1132
15,South Africa,S8_G2,8,Super 8 stage,942.5334,848.6782,7,0.838
16,Sri Lanka,D,4,Group stage,534.531,489.3296,4,0.7063
17,Bangladesh,S8_G1,6,Super 8 stage,845.2941,839.4312,7,0.0523
18,Netherlands,D,2,Group stage,485.1499,521.7762,4,-0.5723
19,Nepal,D,0,Group stage,412.4957,597.6059,4,-2.8923
