,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,14,Champion,1251.9727,999.8168,9,1.7511
1,Pakistan,S8_G2,6,Super 8 stage,951.2781,822.392,7,1.1508
2,Ireland,A,4,Group stage,518.6519,493.1926,4,0.3978
3,Canada,A,0,Group stage,405.4629,655.2911,4,-3.9036
4,United States of America,A,2,Group stage,437.5194,560.1458,4,-1.916
5,England,S8_G2,14,Semifinalist,1134.7955,954.9415,8,1.4051
6,Australia,S8_G1,8,Super 8 stage,996.0707,816.9071,7,1.5997
7,Namibia,B,2,Group stage,459.0203,533.6153,4,-1.1655
8,Scotland,B,4,Group stage,466.0198,554.7459,4,-1.3863
9,Oman,B,0,Group stage,432.6019,592.543,4,-2.4991
10,New Zealand,S8_G1,12,Finalist,1317.5337,1029.5293,9,2.0
11,West Indies,S8_G2,10,Semifinalist,1193.3423,999.4237,8,1.515
12,Afghanistan,C,4,Group stage,563.6243,603.7477,4,-0.6269
13,Uganda,C,0,Group stage,441.3612,733.9648,4,-4.5719
14,Papua New Guinea,C,2,Group stage,500.5488,634.6966,4,-2.0961
15,South Africa,S8_G2,8,Super 8 stage,934.7727,875.4243,7,0.5299
16,Sri Lanka,S8_G1,6,Super 8 stage,872.8472,888.9091,7,-0.1434
17,Bangladesh,D,6,Super 8 stage,532.8613,459.5893,4,1.1449
18,Netherlands,D,2,Group stage,506.1713,539.927,4,-0.5274
19,Nepal,D,0,Group stage,425.7408,593.3937,4,-2.6196
