,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,14,Champion,1267.2975,1006.1877,9,1.8133
1,Pakistan,S8_G2,6,Super 8 stage,952.8081,823.7543,7,1.1523
2,Ireland,A,4,Group stage,514.9856,472.5416,4,0.6632
3,Canada,A,0,Group stage,381.9381,679.7666,4,-4.6536
4,United States of America,A,2,Group stage,446.9523,569.1966,4,-1.9101
5,England,S8_G2,14,Finalist,1274.6648,1103.0592,9,1.1917
6,Australia,S8_G1,10,Semifinalist,1112.3394,943.757,8,1.3171
7,Namibia,B,2,Group stage,474.7244,539.2977,4,-1.009
8,Scotland,B,4,Group stage,469.6782,544.3856,4,-1.1673
9,Oman,B,0,Group stage,432.6355,593.9289,4,-2.5202
10,New Zealand,S8_G1,8,Super 8 stage,1057.713,780.2218,7,2.4776
11,West Indies,S8_G2,12,Semifinalist,1224.7695,984.3287,8,1.8784
12,Afghanistan,C,4,Group stage,591.2659,601.3607,4,-0.1577
13,Uganda,C,0,Group stage,428.1407,782.8492,4,-5.5423
14,Papua New Guinea,C,2,Group stage,504.2923,640.0824,4,-2.1217
15,South Africa,S8_G2,10,Super 8 stage,956.3026,864.4216,7,0.8204
16,Sri Lanka,D,4,Group stage,521.1296,476.0941,4,0.7037
17,Bangladesh,S8_G1,6,Super 8 stage,860.9793,841.973,7,0.1697
18,Netherlands,D,2,Group stage,502.0137,535.649,4,-0.5256
19,Nepal,D,0,Group stage,434.6508,626.4255,4,-2.9965
