,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,14,Champion,1251.9895,993.6099,9,1.7943
1,Pakistan,S8_G2,6,Super 8 stage,940.6556,812.1222,7,1.1476
2,Ireland,A,4,Group stage,526.3742,476.5773,4,0.7781
3,Canada,A,0,Group stage,375.601,669.0741,4,-4.5855
4,United States of America,A,2,Group stage,426.316,549.7612,4,-1.9288
5,England,S8_G2,14,Semifinalist,1154.2319,949.6925,8,1.598
6,Australia,S8_G1,10,Super 8 stage,966.9742,810.1554,7,1.4002
7,Namibia,B,2,Group stage,452.5274,546.6451,4,-1.4706
8,Scotland,B,4,Group stage,476.3315,545.5663,4,-1.0818
9,Oman,B,0,Group stage,422.3642,579.9597,4,-2.4624
10,New Zealand,S8_G1,10,Finalist,1281.441,1029.1818,9,1.7518
11,West Indies,S8_G2,10,Semifinalist,1225.962,993.9466,8,1.8126
12,Afghanistan,C,4,Group stage,576.545,579.1586,4,-0.0408
13,Uganda,C,0,Group stage,453.3308,751.791,4,-4.6634
14,Papua New Guinea,C,2,Group stage,476.7122,654.0596,4,-2.7711
15,South Africa,S8_G2,10,Super 8 stage,968.5642,876.4424,7,0.8225
16,Sri Lanka,D,4,Group stage,530.8049,467.5727,4,0.988
17,Bangladesh,S8_G1,6,Super 8 stage,868.0216,851.3516,7,0.1488
18,Netherlands,D,2,Group stage,479.4274,535.9257,4,-0.8828
19,Nepal,D,0,Group stage,437.0892,618.6703,4,-2.8372
