,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,14,Champion,1266.7308,995.1278,9,1.8861
1,Pakistan,S8_G2,6,Super 8 stage,955.4968,811.535,7,1.2854
2,Ireland,A,4,Group stage,536.7256,479.6443,4,0.8919
3,Canada,A,0,Group stage,394.1962,678.4348,4,-4.4412
4,United States of America,A,2,Group stage,420.6088,580.8958,4,-2.5045
5,England,S8_G2,12,Semifinalist,1139.5256,963.8303,8,1.3726
6,Australia,S8_G1,8,Super 8 stage,986.9401,820.5691,7,1.4855
7,Namibia,B,4,Group stage,462.9675,532.9115,4,-1.0929
8,Scotland,B,2,Group stage,482.1318,541.6875,4,-0.9306
9,Oman,B,0,Group stage,411.6734,589.1064,4,-2.7724
10,New Zealand,S8_G1,12,Finalist,1315.4546,1035.3728,9,1.945
11,West Indies,S8_G2,12,Semifinalist,1220.4032,960.6507,8,2.0293
12,Afghanistan,C,4,Group stage,558.9838,624.8143,4,-1.0286
13,Uganda,C,0,Group stage,429.7544,751.7374,4,-5.031
14,Papua New Guinea,C,2,Group stage,478.5108,611.4246,4,-2.0768
15,South Africa,S8_G2,10,Super 8 stage,929.7482,870.9752,7,0.5248
16,Sri Lanka,D,4,Group stage,536.241,484.0684,4,0.8152
17,Bangladesh,S8_G1,6,Super 8 stage,874.5369,840.7115,7,0.302
18,Netherlands,D,2,Group stage,490.4656,532.7321,4,-0.6604
19,Nepal,D,0,Group stage,429.9024,614.7676,4,-2.8885
