,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,14,Champion,1285.769,1010.5033,9,1.9116
1,Pakistan,S8_G2,8,Super 8 stage,951.5516,823.4377,7,1.1439
2,Ireland,A,4,Group stage,512.1916,490.642,4,0.3367
3,Canada,A,0,Group stage,402.0074,683.2816,4,-4.3949
4,United States of America,A,2,Group stage,455.041,569.4255,4,-1.7873
5,England,S8_G2,14,Finalist,1263.3321,1066.9352,9,1.3639
6,Australia,S8_G1,10,Super 8 stage,988.2238,804.2683,7,1.6425
7,Namibia,B,2,Group stage,449.2126,544.9779,4,-1.4963
8,Scotland,B,4,Group stage,472.2703,553.7045,4,-1.2724
9,Oman,B,0,Group stage,430.6321,569.5452,4,-2.1705
10,New Zealand,S8_G1,10,Semifinalist,1152.9914,917.7393,8,1.8379
11,West Indies,S8_G2,10,Semifinalist,1210.8671,962.5684,8,1.9398
12,Afghanistan,C,4,Group stage,563.8499,573.6079,4,-0.1525
13,Uganda,C,0,Group stage,416.7871,718.9714,4,-4.7216
14,Papua New Guinea,C,2,Group stage,461.1893,638.2968,4,-2.7673
15,South Africa,S8_G2,6,Super 8 stage,953.3837,868.4539,7,0.7583
16,Sri Lanka,S8_G1,6,Super 8 stage,856.6575,888.6982,7,-0.2861
17,Bangladesh,D,6,Super 8 stage,520.4741,444.2306,4,1.1913
18,Netherlands,D,2,Group stage,499.8693,532.8684,4,-0.5156
19,Nepal,D,0,Group stage,420.3848,604.5296,4,-2.8773
