,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,14,Champion,1254.1247,1004.6547,9,1.7324
1,Pakistan,S8_G2,8,Super 8 stage,964.8953,816.4038,7,1.3258
2,Ireland,A,4,Group stage,516.1166,482.2331,4,0.5294
3,Canada,A,0,Group stage,399.3071,667.1602,4,-4.1852
4,United States of America,A,2,Group stage,445.6174,570.353,4,-1.949
5,England,S8_G2,14,Finalist,1268.6506,1081.2628,9,1.3013
6,Australia,S8_G1,8,Super 8 stage,967.0508,805.5009,7,1.4424
7,Namibia,B,4,Group stage,455.1792,544.1737,4,-1.3905
8,Scotland,B,2,Group stage,474.1102,550.2787,4,-1.1901
9,Oman,B,0,Group stage,432.1027,573.6116,4,-2.2111
10,New Zealand,S8_G1,12,Semifinalist,1179.1544,898.1594,8,2.1953
11,West Indies,S8_G2,10,Semifinalist,1208.6456,1000.0357,8,1.6298
12,Afghanistan,C,4,Group stage,552.753,620.9986,4,-1.0663
13,Uganda,C,0,Group stage,422.3858,715.4458,4,-4.5791
14,Papua New Guinea,C,2,Group stage,498.4599,609.7898,4,-1.7395
15,South Africa,S8_G2,8,Super 8 stage,951.401,872.6409,7,0.7032
16,Sri Lanka,S8_G1,6,Super 8 stage,875.4509,877.816,7,-0.0211
17,Bangladesh,D,4,Group stage,517.2109,443.7616,4,1.1476
18,Netherlands,D,2,Group stage,484.3405,542.256,4,-0.9049
19,Nepal,D,0,Group stage,423.5947,614.0153,4,-2.9753
