,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,14,Champion,1270.9365,1009.8592,9,1.813
1,Pakistan,S8_G2,8,Super 8 stage,960.7092,815.7714,7,1.2941
2,Ireland,A,4,Group stage,521.9331,482.8712,4,0.6103
3,Canada,A,0,Group stage,371.6738,690.2229,4,-4.9773
4,United States of America,A,2,Group stage,452.2021,555.0708,4,-1.6073
5,England,S8_G2,12,Finalist,1262.7621,1104.0838,9,1.1019
6,Australia,S8_G1,12,Semifinalist,1110.3173,935.3818,8,1.3667
7,Namibia,B,4,Group stage,456.4238,533.2024,4,-1.1997
8,Scotland,B,2,Group stage,464.4915,545.4448,4,-1.2649
9,Oman,B,0,Group stage,442.0211,574.685,4,-2.0729
10,New Zealand,S8_G1,10,Super 8 stage,1055.8358,793.2901,7,2.3442
11,West Indies,S8_G2,10,Semifinalist,1217.7378,994.6137,8,1.7432
12,Afghanistan,C,4,Group stage,555.1873,629.6621,4,-1.1637
13,Uganda,C,0,Group stage,455.447,730.9318,4,-4.3044
14,Papua New Guinea,C,2,Group stage,503.4067,636.6006,4,-2.0812
15,South Africa,S8_G2,8,Super 8 stage,952.4073,877.659,7,0.6674
16,Sri Lanka,D,4,Group stage,531.7525,481.9149,4,0.7787
17,Bangladesh,S8_G1,6,Super 8 stage,868.3652,846.4926,7,0.1953
18,Netherlands,D,2,Group stage,494.2456,528.8662,4,-0.5409
19,Nepal,D,0,Group stage,416.9566,598.188,4,-2.8317
