,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,14,Champion,1284.3093,1013.9095,9,1.8778
1,Pakistan,S8_G2,6,Super 8 stage,964.1377,822.1592,7,1.2677
2,Ireland,A,4,Group stage,543.8967,468.2701,4,1.1817
3,Canada,A,0,Group stage,371.6393,685.5476,4,-4.9048
4,United States of America,A,2,Group stage,433.773,586.9137,4,-2.3928
5,England,S8_G2,14,Finalist,1268.8412,1094.6939,9,1.2094
6,Australia,S8_G1,8,Super 8 stage,972.0354,811.879,7,1.43
7,Namibia,B,4,Group stage,466.6528,519.5443,4,-0.8264
8,Scotland,B,2,Group stage,471.5742,541.146,4,-1.0871
9,Oman,B,0,Group stage,431.8638,601.1786,4,-2.6455
10,New Zealand,S8_G1,12,Semifinalist,1165.2873,919.849,8,1.9175
11,West Indies,S8_G2,10,Semifinalist,1230.5499,993.8981,8,1.8488
12,Afghanistan,C,4,Group stage,569.3244,595.1328,4,-0.4033
13,Uganda,C,0,Group stage,452.2105,746.8487,4,-4.6037
14,Papua New Guinea,C,2,Group stage,491.5032,627.7058,4,-2.1282
15,South Africa,S8_G2,8,Super 8 stage,959.1648,870.0736,7,0.7955
16,Sri Lanka,S8_G1,6,Super 8 stage,874.454,887.0547,7,-0.1125
17,Bangladesh,D,6,Super 8 stage,521.5809,453.0364,4,1.071
18,Netherlands,D,2,Group stage,486.5762,537.6569,4,-0.7981
19,Nepal,D,0,Group stage,421.4603,604.3369,4,-2.8574
