,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,14,Finalist,1240.1567,1023.6917,9,1.5032
1,Pakistan,S8_G2,8,Super 8 stage,956.3598,812.0739,7,1.2883
2,Ireland,A,4,Group stage,527.4831,477.2136,4,0.7855
3,Canada,A,0,Group stage,388.8092,664.9498,4,-4.3147
4,United States of America,A,2,Group stage,436.8366,553.8512,4,-1.8284
5,England,S8_G2,14,Semifinalist,1127.2527,962.0276,8,1.2908
6,Australia,S8_G1,10,Super 8 stage,972.6398,798.9484,7,1.5508
7,Namibia,B,2,Group stage,454.3348,521.1089,4,-1.0433
8,Scotland,B,4,Group stage,485.8332,549.3923,4,-0.9931
9,Oman,B,0,Group stage,423.8055,594.5548,4,-2.668
10,New Zealand,S8_G1,10,Champion,1324.477,1029.8581,9,2.046
11,West Indies,S8_G2,10,Semifinalist,1225.3781,984.4115,8,1.8826
12,Afghanistan,C,4,Group stage,564.0476,618.0635,4,-0.844
13,Uganda,C,0,Group stage,455.9211,797.8051,4,-5.3419
14,Papua New Guinea,C,2,Group stage,519.0384,646.3355,4,-1.989
15,South Africa,S8_G2,8,Super 8 stage,966.0881,869.8011,7,0.8597
16,Sri Lanka,D,4,Group stage,527.3185,481.1015,4,0.7221
17,Bangladesh,S8_G1,6,Super 8 stage,856.0304,849.0653,7,0.0622
18,Netherlands,D,2,Group stage,490.6925,527.0696,4,-0.5684
19,Nepal,D,0,Group stage,429.6898,610.8694,4,-2.8309
