,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,14,Champion,1271.5942,1007.4757,9,1.8342
1,Pakistan,S8_G2,8,Super 8 stage,933.3511,811.3272,7,1.0895
2,Ireland,A,4,Group stage,511.8132,464.2281,4,0.7435
3,Canada,A,0,Group stage,382.5641,653.9985,4,-4.2412
4,United States of America,A,2,Group stage,433.6548,571.9573,4,-2.161
5,England,S8_G2,14,Semifinalist,1143.9118,947.8936,8,1.5314
6,Australia,S8_G1,10,Finalist,1240.1162,1066.8863,9,1.203
7,Namibia,B,4,Group stage,454.9073,541.7359,4,-1.3567
8,Scotland,B,2,Group stage,454.3818,529.6264,4,-1.1757
9,Oman,B,0,Group stage,422.7488,593.7129,4,-2.6713
10,New Zealand,S8_G1,8,Super 8 stage,1021.2804,784.2566,7,2.1163
11,West Indies,S8_G2,12,Semifinalist,1246.7849,969.8407,8,2.1636
12,Afghanistan,C,4,Group stage,553.8649,588.2013,4,-0.5365
13,Uganda,C,0,Group stage,457.3749,777.7103,4,-5.0052
14,Papua New Guinea,C,2,Group stage,495.5167,641.1227,4,-2.2751
15,South Africa,S8_G2,8,Super 8 stage,950.5631,866.9093,7,0.7469
16,Sri Lanka,D,4,Group stage,517.5943,476.0531,4,0.6491
17,Bangladesh,S8_G1,6,Super 8 stage,848.0659,834.7101,7,0.1192
18,Netherlands,D,2,Group stage,495.1204,517.5001,4,-0.3497
19,Nepal,D,0,Group stage,422.3783,612.4411,4,-2.9697
