,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,14,Champion,1253.67,1000.2479,9,1.7599
1,Pakistan,S8_G2,8,Super 8 stage,938.7075,813.3506,7,1.1193
2,Ireland,A,4,Group stage,535.3455,475.7402,4,0.9313
3,Canada,A,0,Group stage,378.0135,681.1673,4,-4.7368
4,United States of America,A,2,Group stage,457.3401,550.8354,4,-1.4609
5,England,S8_G2,12,Semifinalist,1146.169,979.0223,8,1.3058
6,Australia,S8_G1,12,Semifinalist,1119.0339,940.0362,8,1.3984
7,Namibia,B,2,Group stage,452.937,553.5862,4,-1.5726
8,Scotland,B,4,Group stage,490.6365,559.4998,4,-1.076
9,Oman,B,0,Group stage,443.3892,581.5516,4,-2.1588
10,New Zealand,S8_G1,8,Super 8 stage,1065.5347,789.9357,7,2.4607
11,West Indies,S8_G2,12,Finalist,1368.1455,1110.3447,9,1.7903
12,Afghanistan,C,4,Group stage,578.206,611.4314,4,-0.5191
13,Uganda,C,0,Group stage,445.2319,777.4045,4,-5.1902
14,Papua New Guinea,C,2,Group stage,479.4286,652.3109,4,-2.7013
15,South Africa,S8_G2,8,Super 8 stage,959.43,865.279,7,0.8406
16,Sri Lanka,D,4,Group stage,518.594,470.8193,4,0.7465
17,Bangladesh,S8_G1,6,Super 8 stage,887.2157,843.6763,7,0.3887
18,Netherlands,D,2,Group stage,500.0862,545.0546,4,-0.7026
19,Nepal,D,0,Group stage,418.2836,634.1046,4,-3.3722
