,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,14,Champion,1267.2538,1011.4703,9,1.7763
1,Pakistan,S8_G2,6,Super 8 stage,960.4578,798.9971,7,1.4416
2,Ireland,A,4,Group stage,525.5853,479.1018,4,0.7263
3,Canada,A,0,Group stage,396.526,703.6389,4,-4.7986
4,United States of America,A,2,Group stage,448.3136,570.0155,4,-1.9016
5,England,S8_G2,14,Finalist,1284.0479,1092.9851,9,1.3268
6,Australia,S8_G1,10,Semifinalist,1113.7004,957.5284,8,1.2201
7,Namibia,B,4,Group stage,452.7602,537.2654,4,-1.3204
8,Scotland,B,2,Group stage,468.9878,538.5221,4,-1.0865
9,Oman,B,0,Group stage,434.3446,598.0088,4,-2.5573
10,New Zealand,S8_G1,8,Super 8 stage,1033.4431,786.4371,7,2.2054
11,West Indies,S8_G2,12,Semifinalist,1223.7377,989.5067,8,1.8299
12,Afghanistan,C,4,Group stage,564.8909,593.5994,4,-0.4486
13,Uganda,C,0,Group stage,424.714,753.7408,4,-5.141
14,Papua New Guinea,C,2,Group stage,516.0357,627.8461,4,-1.747
15,South Africa,S8_G2,10,Super 8 stage,955.1711,868.9099,7,0.7702
16,Sri Lanka,D,4,Group stage,525.8229,484.8472,4,0.6402
17,Bangladesh,S8_G1,6,Super 8 stage,856.8386,848.1583,7,0.0775
18,Netherlands,D,2,Group stage,488.1839,548.13,4,-0.9367
19,Nepal,D,0,Group stage,437.441,589.5474,4,-2.3767
