,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,12,Champion,1275.8292,1019.8852,9,1.7774
1,Pakistan,S8_G2,8,Super 8 stage,961.6696,826.7964,7,1.2042
2,Ireland,A,4,Group stage,509.0977,473.5976,4,0.5547
3,Canada,A,0,Group stage,382.1985,674.3246,4,-4.5645
4,United States of America,A,2,Group stage,457.336,585.5049,4,-2.0026
5,England,S8_G2,14,Semifinalist,1127.8031,959.0188,8,1.3186
6,Australia,S8_G1,8,Super 8 stage,974.7482,813.3904,7,1.4407
7,Namibia,B,2,Group stage,474.662,538.8068,4,-1.0023
8,Scotland,B,4,Group stage,478.3406,537.2641,4,-0.9207
9,Oman,B,0,Group stage,418.9106,600.7124,4,-2.8407
10,New Zealand,S8_G1,14,Semifinalist,1187.2416,904.6573,8,2.2077
11,West Indies,S8_G2,10,Finalist,1365.0474,1098.7544,9,1.8493
12,Afghanistan,C,4,Group stage,542.7758,588.8619,4,-0.7201
13,Uganda,C,0,Group stage,432.9482,764.458,4,-5.1798
14,Papua New Guinea,C,2,Group stage,506.9666,641.9275,4,-2.1088
15,South Africa,S8_G2,8,Super 8 stage,950.3729,888.4629,7,0.5528
16,Sri Lanka,D,4,Group stage,531.0073,480.1343,4,0.7949
17,Bangladesh,S8_G1,6,Super 8 stage,866.4727,837.9586,7,0.2546
18,Netherlands,D,2,Group stage,502.4077,544.4571,4,-0.657
19,Nepal,D,0,Group stage,444.5874,611.4496,4,-2.6072
