,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,14,Champion,1258.542,1000.4883,9,1.792
1,Pakistan,S8_G2,8,Super 8 stage,956.5199,820.7248,7,1.2125
2,Ireland,A,4,Group stage,529.6493,487.4043,4,0.6601
3,Canada,A,0,Group stage,385.6935,707.0525,4,-5.0212
4,United States of America,A,2,Group stage,456.4374,541.5317,4,-1.3296
5,England,S8_G2,12,Finalist,1261.7838,1085.2121,9,1.2262
6,Australia,S8_G1,10,Super 8 stage,997.6047,809.1565,7,1.6826
7,Namibia,B,4,Group stage,461.571,534.9158,4,-1.146
8,Scotland,B,2,Group stage,454.5621,545.9869,4,-1.4285
9,Oman,B,0,Group stage,426.0832,583.3641,4,-2.4575
10,New Zealand,S8_G1,12,Semifinalist,1196.1143,903.788,8,2.2838
11,West Indies,S8_G2,10,Semifinalist,1199.2433,987.2274,8,1.6564
12,Afghanistan,C,4,Group stage,583.3964,582.4111,4,0.0154
13,Uganda,C,0,Group stage,432.5977,789.1109,4,-5.5705
14,Papua New Guinea,C,2,Group stage,499.4026,644.019,4,-2.2596
15,South Africa,S8_G2,8,Super 8 stage,944.446,867.4253,7,0.6877
16,Sri Lanka,D,4,Group stage,517.0865,476.2361,4,0.6383
17,Bangladesh,S8_G1,6,Super 8 stage,874.0694,841.0629,7,0.2947
18,Netherlands,D,2,Group stage,499.2546,520.5862,4,-0.3333
19,Nepal,D,0,Group stage,420.289,626.6429,4,-3.2243
