,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,14,Champion,1264.5871,1013.7565,9,1.7419
1,Pakistan,S8_G2,6,Super 8 stage,979.1849,818.3546,7,1.436
2,Ireland,A,4,Group stage,504.0791,501.1756,4,0.0454
3,Canada,A,0,Group stage,407.5904,655.9872,4,-3.8812
4,United States of America,A,2,Group stage,447.2648,582.0967,4,-2.1067
5,England,S8_G2,12,Semifinalist,1131.2045,965.5315,8,1.2943
6,Australia,S8_G1,12,Finalist,1241.8139,1071.8519,9,1.1803
7,Namibia,B,2,Group stage,460.4403,539.9709,4,-1.2427
8,Scotland,B,4,Group stage,484.397,538.4372,4,-0.8444
9,Oman,B,0,Group stage,440.6698,599.6325,4,-2.4838
10,New Zealand,S8_G1,10,Super 8 stage,1052.1386,781.6242,7,2.4153
11,West Indies,S8_G2,10,Semifinalist,1224.0383,983.7364,8,1.8774
12,Afghanistan,C,4,Group stage,573.3589,561.7775,4,0.181
13,Uganda,C,0,Group stage,401.7905,766.0877,4,-5.6921
14,Papua New Guinea,C,2,Group stage,486.7452,635.7874,4,-2.3288
15,South Africa,S8_G2,10,Super 8 stage,959.1728,866.2956,7,0.8293
16,Sri Lanka,D,4,Group stage,537.3099,484.7434,4,0.8214
17,Bangladesh,S8_G1,6,Super 8 stage,842.285,863.7779,7,-0.1919
18,Netherlands,D,2,Group stage,509.0764,517.0257,4,-0.1242
19,Nepal,D,0,Group stage,431.0954,630.5925,4,-3.1171
