,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,14,Champion,1267.5723,987.9207,9,1.942
1,Pakistan,S8_G2,10,Semifinalist,1069.4861,938.2423,8,1.0253
2,Ireland,A,4,Group stage,537.8173,495.2224,4,0.6655
3,Canada,A,0,Group stage,396.9431,711.1362,4,-4.9093
4,United States of America,A,2,Group stage,443.3196,547.9026,4,-1.6341
5,England,S8_G2,14,Finalist,1267.324,1084.0671,9,1.2726
6,Australia,S8_G1,8,Super 8 stage,970.6485,815.0331,7,1.3894
7,Namibia,B,4,Group stage,447.9859,537.0324,4,-1.3914
8,Scotland,B,2,Group stage,471.403,550.3911,4,-1.2342
9,Oman,B,0,Group stage,445.8328,578.2546,4,-2.0691
10,New Zealand,S8_G1,12,Semifinalist,1182.5055,904.3819,8,2.1728
11,West Indies,S8_G2,8,Super 8 stage,1081.5355,866.5582,7,1.9194
12,Afghanistan,C,4,Group stage,571.8604,612.2882,4,-0.6317
13,Uganda,C,0,Group stage,452.8121,755.4102,4,-4.7281
14,Papua New Guinea,C,2,Group stage,513.9288,648.6555,4,-2.1051
15,South Africa,S8_G2,8,Super 8 stage,955.3947,884.106,7,0.6365
16,Sri Lanka,D,4,Group stage,531.683,495.391,4,0.5671
17,Bangladesh,S8_G1,6,Super 8 stage,846.4915,853.5666,7,-0.0632
18,Netherlands,D,2,Group stage,505.6804,524.1445,4,-0.2885
19,Nepal,D,0,Group stage,437.4084,607.9285,4,-2.6644
