,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,14,Finalist,1261.2386,1001.6669,9,1.8026
1,Pakistan,S8_G2,8,Super 8 stage,938.5328,813.1113,7,1.1198
2,Ireland,A,4,Group stage,512.0628,489.6833,4,0.3497
3,Canada,A,0,Group stage,380.9729,664.9467,4,-4.4371
4,United States of America,A,2,Group stage,455.8298,555.1685,4,-1.5522
5,England,S8_G2,10,Semifinalist,1122.0309,967.72,8,1.2056
6,Australia,S8_G1,12,Champion,1248.36,1063.4591,9,1.284
7,Namibia,B,0,Group stage,458.9264,552.6456,4,-1.4644
8,Scotland,B,4,Group stage,467.6555,531.6792,4,-1.0004
9,Oman,B,2,Group stage,426.2596,573.5325,4,-2.3011
10,New Zealand,S8_G1,10,Super 8 stage,1043.9761,763.0258,7,2.5085
11,West Indies,S8_G2,12,Semifinalist,1220.2822,969.4268,8,1.9598
12,Afghanistan,C,4,Group stage,569.1033,577.9075,4,-0.1376
13,Uganda,C,0,Group stage,399.5245,796.3128,4,-6.1998
14,Papua New Guinea,C,2,Group stage,513.0815,626.4419,4,-1.7713
15,South Africa,S8_G2,8,Super 8 stage,970.2497,887.0805,7,0.7426
16,Sri Lanka,D,4,Group stage,546.8075,485.8436,4,0.9526
17,Bangladesh,S8_G1,6,Super 8 stage,855.6413,848.8456,7,0.0607
18,Netherlands,D,2,Group stage,495.272,520.6872,4,-0.3971
19,Nepal,D,0,Group stage,431.3017,627.9243,4,-3.0722
