,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,14,Champion,1228.6785,999.8227,9,1.5893
1,Pakistan,S8_G2,8,Super 8 stage,971.7771,805.7594,7,1.4823
2,Ireland,A,4,Group stage,525.2133,477.3351,4,0.7481
3,Canada,A,0,Group stage,404.3195,695.0534,4,-4.5427
4,United States of America,A,2,Group stage,447.1393,573.4445,4,-1.9735
5,England,S8_G2,12,Semifinalist,1142.9085,962.1007,8,1.4126
6,Australia,S8_G1,10,Super 8 stage,986.0215,802.734,7,1.6365
7,Namibia,B,2,Group stage,452.8706,543.5237,4,-1.4165
8,Scotland,B,4,Group stage,456.6022,551.8493,4,-1.4882
9,Oman,B,0,Group stage,444.7544,580.3254,4,-2.1183
10,New Zealand,S8_G1,10,Finalist,1269.3816,1023.1212,9,1.7101
11,West Indies,S8_G2,12,Semifinalist,1207.1335,970.1577,8,1.8514
12,Afghanistan,C,4,Group stage,553.6544,589.5542,4,-0.5609
13,Uganda,C,0,Group stage,420.1709,721.9676,4,-4.7156
14,Papua New Guinea,C,2,Group stage,505.1792,626.8455,4,-1.901
15,South Africa,S8_G2,8,Super 8 stage,942.0589,865.1911,7,0.6863
16,Sri Lanka,D,4,Group stage,542.6105,480.0537,4,0.9775
17,Bangladesh,S8_G1,6,Super 8 stage,858.1116,852.0529,7,0.0541
18,Netherlands,D,2,Group stage,494.0341,521.2258,4,-0.4249
19,Nepal,D,0,Group stage,420.3961,630.8974,4,-3.2891
