,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,14,Champion,1249.1241,1006.6983,9,1.6835
1,Pakistan,S8_G2,8,Super 8 stage,953.2819,822.5451,7,1.1673
2,Ireland,A,4,Group stage,525.1505,474.9933,4,0.7837
3,Canada,A,0,Group stage,382.1913,673.8883,4,-4.5578
4,United States of America,A,2,Group stage,465.8468,562.6325,4,-1.5123
5,England,S8_G2,14,Finalist,1263.4261,1092.7235,9,1.1854
6,Australia,S8_G1,10,Super 8 stage,978.7109,808.0361,7,1.5239
7,Namibia,B,2,Group stage,467.5347,539.1152,4,-1.1184
8,Scotland,B,4,Group stage,474.7439,543.7011,4,-1.0775
9,Oman,B,0,Group stage,428.9828,597.3844,4,-2.6313
10,New Zealand,S8_G1,10,Semifinalist,1163.9757,915.1299,8,1.9441
11,West Indies,S8_G2,8,Super 8 stage,1085.6576,861.3052,7,2.0031
12,Afghanistan,C,4,Group stage,587.2198,589.8676,4,-0.0414
13,Uganda,C,0,Group stage,457.6805,776.3293,4,-4.9789
14,Papua New Guinea,C,2,Group stage,507.4771,650.8793,4,-2.2407
15,South Africa,S8_G2,10,Semifinalist,1082.9484,1001.9175,8,0.6331
16,Sri Lanka,D,4,Group stage,519.8722,475.9164,4,0.6868
17,Bangladesh,S8_G1,6,Super 8 stage,876.6118,842.1995,7,0.3073
18,Netherlands,D,2,Group stage,496.9488,531.6187,4,-0.5417
19,Nepal,D,0,Group stage,418.7534,619.2572,4,-3.1329
