,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,14,Champion,1268.5969,997.6659,9,1.8815
1,Pakistan,S8_G2,6,Super 8 stage,948.5739,826.8559,7,1.0868
2,Ireland,A,4,Group stage,533.7452,493.4213,4,0.6301
3,Canada,A,0,Group stage,406.2597,695.544,4,-4.5201
4,United States of America,A,2,Group stage,454.2109,576.4365,4,-1.9098
5,England,S8_G2,12,Semifinalist,1156.1423,968.6819,8,1.4645
6,Australia,S8_G1,12,Finalist,1251.1805,1077.2403,9,1.2079
7,Namibia,B,4,Group stage,463.3275,540.9089,4,-1.2122
8,Scotland,B,2,Group stage,465.894,550.8108,4,-1.3268
9,Oman,B,0,Group stage,437.9247,601.9568,4,-2.563
10,New Zealand,S8_G1,10,Super 8 stage,1038.3748,785.8394,7,2.2548
11,West Indies,S8_G2,10,Semifinalist,1214.86,991.7685,8,1.7429
12,Afghanistan,C,4,Group stage,572.4824,583.3089,4,-0.1692
13,Uganda,C,0,Group stage,426.4245,769.6479,4,-5.3629
14,Papua New Guinea,C,2,Group stage,493.8076,607.9694,4,-1.7838
15,South Africa,S8_G2,10,Super 8 stage,949.6696,881.7111,7,0.6068
16,Sri Lanka,D,4,Group stage,535.4821,473.4828,4,0.9687
17,Bangladesh,S8_G1,6,Super 8 stage,856.9298,834.3739,7,0.2014
18,Netherlands,D,2,Group stage,503.5871,519.1758,4,-0.2436
19,Nepal,D,0,Group stage,421.2082,621.8818,4,-3.1355
