,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,14,Champion,1258.8391,999.6104,9,1.8002
1,Pakistan,S8_G2,8,Super 8 stage,967.891,809.9039,7,1.4106
2,Ireland,A,4,Group stage,533.2846,500.7845,4,0.5078
3,Canada,A,0,Group stage,411.9925,711.9333,4,-4.6866
4,United States of America,A,2,Group stage,465.6632,585.2392,4,-1.8684
5,England,S8_G2,12,Finalist,1251.8568,1115.8197,9,0.9447
6,Australia,S8_G1,8,Super 8 stage,967.963,795.7369,7,1.5377
7,Namibia,B,2,Group stage,463.2285,547.1212,4,-1.3108
8,Scotland,B,4,Group stage,483.9913,540.2638,4,-0.8793
9,Oman,B,0,Group stage,436.5378,582.8752,4,-2.2865
10,New Zealand,S8_G1,12,Semifinalist,1175.8792,913.6587,8,2.0486
11,West Indies,S8_G2,8,Super 8 stage,1095.9976,839.6384,7,2.2889
12,Afghanistan,C,4,Group stage,577.9796,603.4703,4,-0.3983
13,Uganda,C,0,Group stage,438.6247,795.2869,4,-5.5728
14,Papua New Guinea,C,2,Group stage,518.6657,640.1461,4,-1.8981
15,South Africa,S8_G2,12,Semifinalist,1094.1663,1015.1767,8,0.6171
16,Sri Lanka,D,4,Group stage,530.8662,478.8024,4,0.8135
17,Bangladesh,S8_G1,6,Super 8 stage,877.0079,848.7672,7,0.2521
18,Netherlands,D,2,Group stage,498.3921,530.3485,4,-0.4993
19,Nepal,D,0,Group stage,439.766,634.0099,4,-3.0351
