,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,14,Champion,1237.832,989.6356,9,1.7236
1,Pakistan,S8_G2,6,Super 8 stage,959.6889,816.9433,7,1.2745
2,Ireland,A,4,Group stage,520.9119,492.3553,4,0.4462
3,Canada,A,0,Group stage,394.9955,657.0439,4,-4.0945
4,United States of America,A,2,Group stage,445.6251,574.6081,4,-2.0154
5,England,S8_G2,14,Semifinalist,1148.9193,956.4445,8,1.5037
6,Australia,S8_G1,10,Super 8 stage,966.0445,809.7742,7,1.3953
7,Namibia,B,4,Group stage,464.2282,535.2778,4,-1.1102
8,Scotland,B,2,Group stage,478.5556,552.2861,4,-1.152
9,Oman,B,0,Group stage,430.898,589.0886,4,-2.4717
10,New Zealand,S8_G1,10,Finalist,1308.802,1026.238,9,1.9622
11,West Indies,S8_G2,10,Semifinalist,1203.5806,1000.6215,8,1.5856
12,Afghanistan,C,4,Group stage,567.0248,608.4497,4,-0.6473
13,Uganda,C,0,Group stage,439.13,751.7826,4,-4.8852
14,Papua New Guinea,C,2,Group stage,510.0178,631.0664,4,-1.8914
15,South Africa,S8_G2,10,Super 8 stage,958.5758,861.2086,7,0.8694
16,Sri Lanka,D,4,Group stage,531.551,482.8107,4,0.7616
17,Bangladesh,S8_G1,6,Super 8 stage,844.0713,839.6588,7,0.0394
18,Netherlands,D,2,Group stage,489.6962,539.9173,4,-0.7847
19,Nepal,D,0,Group stage,429.5829,614.5205,4,-2.8896
