,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,14,Champion,1274.4432,1006.1607,9,1.8631
1,Pakistan,S8_G2,6,Super 8 stage,956.341,818.9439,7,1.2268
2,Ireland,A,4,Group stage,526.5081,476.5906,4,0.78
3,Canada,A,0,Group stage,389.2567,681.6027,4,-4.5679
4,United States of America,A,2,Group stage,436.7817,561.1963,4,-1.944
5,England,S8_G2,14,Semifinalist,1128.4526,975.5475,8,1.1946
6,Australia,S8_G1,10,Finalist,1249.1564,1076.1952,9,1.2011
7,Namibia,B,4,Group stage,483.8658,530.8676,4,-0.7344
8,Scotland,B,2,Group stage,475.6674,556.5,4,-1.263
9,Oman,B,0,Group stage,431.0142,597.1652,4,-2.5961
10,New Zealand,S8_G1,8,Super 8 stage,1054.0375,787.3638,7,2.381
11,West Indies,S8_G2,12,Semifinalist,1238.2191,969.9516,8,2.0958
12,Afghanistan,C,4,Group stage,577.1489,627.8965,4,-0.7929
13,Uganda,C,0,Group stage,448.0981,779.3324,4,-5.1755
14,Papua New Guinea,C,2,Group stage,513.8647,660.5971,4,-2.2927
15,South Africa,S8_G2,10,Super 8 stage,958.9078,850.6651,7,0.9665
16,Sri Lanka,S8_G1,6,Super 8 stage,853.4062,874.869,7,-0.1916
17,Bangladesh,D,4,Group stage,524.536,459.0916,4,1.0226
18,Netherlands,D,2,Group stage,494.3126,537.4697,4,-0.6743
19,Nepal,D,0,Group stage,430.0606,616.0724,4,-2.9064
