,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,14,Champion,1237.5256,1017.4965,9,1.528
1,Pakistan,S8_G2,6,Super 8 stage,951.6273,812.2911,7,1.2441
2,Ireland,A,4,Group stage,515.2205,491.2663,4,0.3743
3,Canada,A,0,Group stage,375.5525,653.3884,4,-4.3412
4,United States of America,A,2,Group stage,457.7495,549.0227,4,-1.4261
5,England,S8_G2,12,Semifinalist,1133.0626,969.825,8,1.2753
6,Australia,S8_G1,10,Finalist,1242.9943,1081.9725,9,1.1182
7,Namibia,B,2,Group stage,459.1929,553.4236,4,-1.4724
8,Scotland,B,4,Group stage,476.822,537.4079,4,-0.9467
9,Oman,B,0,Group stage,434.5893,574.8624,4,-2.1918
10,New Zealand,S8_G1,8,Super 8 stage,1054.7046,785.9746,7,2.3994
11,West Indies,S8_G2,14,Semifinalist,1241.1405,996.0708,8,1.9146
12,Afghanistan,C,4,Group stage,577.1171,617.2768,4,-0.6275
13,Uganda,C,2,Group stage,460.5236,748.9244,4,-4.5063
14,Papua New Guinea,C,0,Group stage,498.3497,657.3013,4,-2.4836
15,South Africa,S8_G2,10,Super 8 stage,949.1753,863.2693,7,0.767
16,Sri Lanka,D,4,Group stage,540.5166,477.1678,4,0.9898
17,Bangladesh,S8_G1,6,Super 8 stage,858.28,828.1296,7,0.2692
18,Netherlands,D,2,Group stage,475.3723,545.0643,4,-1.0889
19,Nepal,D,0,Group stage,437.7609,617.1417,4,-2.8028
