,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,14,Champion,1263.9283,1008.6084,9,1.7731
1,Pakistan,S8_G2,6,Super 8 stage,960.8248,823.6291,7,1.225
2,Ireland,A,4,Group stage,517.8065,484.0292,4,0.5278
3,Canada,A,0,Group stage,387.9085,673.7903,4,-4.4669
4,United States of America,A,2,Group stage,452.5506,563.3652,4,-1.7315
5,England,S8_G2,10,Semifinalist,1119.5184,962.3809,8,1.2276
6,Australia,S8_G1,12,Finalist,1255.7055,1087.3034,9,1.1695
7,Namibia,B,4,Group stage,460.7172,535.9229,4,-1.1751
8,Scotland,B,2,Group stage,455.5496,553.4269,4,-1.5293
9,Oman,B,0,Group stage,439.8356,571.9475,4,-2.0642
10,New Zealand,S8_G1,8,Super 8 stage,1048.3134,802.0342,7,2.1989
11,West Indies,S8_G2,14,Semifinalist,1238.3003,967.232,8,2.1177
12,Afghanistan,C,4,Group stage,548.9138,612.3514,4,-0.9912
13,Uganda,C,0,Group stage,478.4125,754.1018,4,-4.3076
14,Papua New Guinea,C,2,Group stage,500.3677,642.49,4,-2.2207
15,South Africa,S8_G2,10,Super 8 stage,953.0357,865.7714,7,0.7791
16,Sri Lanka,S8_G1,6,Super 8 stage,892.5257,881.4564,7,0.0988
17,Bangladesh,D,4,Group stage,502.0017,454.7179,4,0.7388
18,Netherlands,D,2,Group stage,483.894,535.3757,4,-0.8044
19,Nepal,D,0,Group stage,419.507,599.682,4,-2.8152
