,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,14,Champion,1263.9759,1005.4945,9,1.795
1,Pakistan,S8_G2,8,Super 8 stage,944.1109,812.2148,7,1.1776
2,Ireland,A,4,Group stage,527.8601,466.1484,4,0.9642
3,Canada,A,0,Group stage,383.8033,696.878,4,-4.8918
4,United States of America,A,2,Group stage,438.3342,549.8735,4,-1.7428
5,England,S8_G2,14,Semifinalist,1143.0581,951.4315,8,1.4971
6,Australia,S8_G1,8,Super 8 stage,977.279,804.2117,7,1.5452
7,Namibia,B,2,Group stage,457.3704,556.3371,4,-1.5464
8,Scotland,B,4,Group stage,471.3039,552.9688,4,-1.276
9,Oman,B,0,Group stage,438.6066,596.5628,4,-2.4681
10,New Zealand,S8_G1,12,Finalist,1292.7674,1029.4787,9,1.8284
11,West Indies,S8_G2,10,Semifinalist,1213.8878,983.5211,8,1.7997
12,Afghanistan,C,4,Group stage,569.5792,591.4117,4,-0.3411
13,Uganda,C,0,Group stage,447.0707,756.1538,4,-4.8294
14,Papua New Guinea,C,2,Group stage,491.0876,632.8273,4,-2.2147
15,South Africa,S8_G2,8,Super 8 stage,962.1343,862.106,7,0.8931
16,Sri Lanka,D,4,Group stage,518.3878,486.9268,4,0.4916
17,Bangladesh,S8_G1,6,Super 8 stage,824.8232,834.1026,7,-0.0829
18,Netherlands,D,2,Group stage,502.1076,526.9599,4,-0.3883
19,Nepal,D,0,Group stage,420.0514,591.9902,4,-2.6865
