,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,12,Finalist,1251.2366,1019.8938,9,1.6065
1,Pakistan,S8_G2,6,Super 8 stage,952.207,808.0092,7,1.2875
2,Ireland,A,4,Group stage,510.171,491.3243,4,0.2945
3,Canada,A,0,Group stage,387.025,669.959,4,-4.4208
4,United States of America,A,2,Group stage,440.5435,546.5862,4,-1.6569
5,England,S8_G2,14,Semifinalist,1144.2199,973.1532,8,1.3365
6,Australia,S8_G1,12,Champion,1249.7566,1061.8915,9,1.3046
7,Namibia,B,2,Group stage,474.9655,560.1769,4,-1.3314
8,Scotland,B,4,Group stage,494.2397,552.9092,4,-0.9167
9,Oman,B,0,Group stage,425.486,577.4636,4,-2.3746
10,New Zealand,S8_G1,8,Super 8 stage,1014.9921,795.5067,7,1.9597
11,West Indies,S8_G2,12,Semifinalist,1228.6809,991.5624,8,1.8525
12,Afghanistan,C,4,Group stage,567.491,580.8799,4,-0.2092
13,Uganda,C,0,Group stage,440.27,727.8068,4,-4.4928
14,Papua New Guinea,C,2,Group stage,487.8738,633.4402,4,-2.2745
15,South Africa,S8_G2,10,Super 8 stage,941.8967,870.8555,7,0.6343
16,Sri Lanka,D,2,Group stage,516.7934,485.8452,4,0.4836
17,Bangladesh,S8_G1,6,Super 8 stage,857.82,834.5728,7,0.2076
18,Netherlands,D,4,Group stage,508.3455,513.4121,4,-0.0792
19,Nepal,D,0,Group stage,418.4403,617.206,4,-3.1057
