,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,14,Champion,1250.8143,1005.6232,9,1.7027
1,Pakistan,S8_G2,8,Super 8 stage,943.4923,796.9363,7,1.3085
2,Ireland,A,4,Group stage,514.3927,474.17,4,0.6285
3,Canada,A,0,Group stage,377.6723,671.8175,4,-4.596
4,United States of America,A,2,Group stage,459.9602,558.8814,4,-1.5456
5,England,S8_G2,10,Semifinalist,1133.4839,973.7493,8,1.2479
6,Australia,S8_G1,12,Semifinalist,1103.9384,967.9987,8,1.062
7,Namibia,B,2,Group stage,473.1054,534.6928,4,-0.9623
8,Scotland,B,4,Group stage,461.1606,525.3086,4,-1.0023
9,Oman,B,0,Group stage,428.4412,588.0407,4,-2.4937
10,New Zealand,S8_G1,10,Super 8 stage,1030.0748,794.8192,7,2.1005
11,West Indies,S8_G2,10,Finalist,1342.0257,1134.7411,9,1.4395
12,Afghanistan,C,4,Group stage,601.2341,608.2653,4,-0.1099
13,Uganda,C,0,Group stage,447.6294,743.2209,4,-4.6186
14,Papua New Guinea,C,2,Group stage,511.708,651.9676,4,-2.1916
15,South Africa,S8_G2,10,Super 8 stage,958.4386,864.4044,7,0.8396
16,Sri Lanka,D,4,Group stage,509.7174,479.7622,4,0.4681
17,Bangladesh,S8_G1,6,Super 8 stage,874.2619,842.9431,7,0.2796
18,Netherlands,D,2,Group stage,506.1974,529.6086,4,-0.3658
19,Nepal,D,0,Group stage,436.4807,617.2785,4,-2.825
