,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,14,Champion,1254.251,1011.0397,9,1.689
1,Pakistan,S8_G2,8,Super 8 stage,945.9012,807.8321,7,1.2328
2,Ireland,A,4,Group stage,516.3109,472.1213,4,0.6905
3,Canada,A,0,Group stage,379.4347,646.2617,4,-4.1692
4,United States of America,A,2,Group stage,429.6924,552.5448,4,-1.9196
5,England,S8_G2,12,Semifinalist,1139.156,961.1125,8,1.391
6,Australia,S8_G1,12,Finalist,1250.86,1067.447,9,1.2737
7,Namibia,B,4,Group stage,457.6512,532.5217,4,-1.1699
8,Scotland,B,2,Group stage,448.7416,540.4037,4,-1.4322
9,Oman,B,0,Group stage,417.5436,566.7675,4,-2.3316
10,New Zealand,S8_G1,10,Super 8 stage,1050.424,782.3128,7,2.3938
11,West Indies,S8_G2,8,Super 8 stage,1062.3651,843.96,7,1.95
12,Afghanistan,C,4,Group stage,571.3134,585.0857,4,-0.2152
13,Uganda,C,0,Group stage,430.4655,779.4331,4,-5.4526
14,Papua New Guinea,C,2,Group stage,512.8798,632.064,4,-1.8623
15,South Africa,S8_G2,10,Semifinalist,1070.26,1011.1624,8,0.4617
16,Sri Lanka,D,4,Group stage,540.778,487.019,4,0.84
17,Bangladesh,S8_G1,6,Super 8 stage,855.3813,843.866,7,0.1028
18,Netherlands,D,2,Group stage,498.0261,513.1494,4,-0.2363
19,Nepal,D,0,Group stage,437.6228,632.9541,4,-3.0521
