,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,14,Finalist,1246.8538,995.7388,9,1.7439
1,Pakistan,S8_G2,6,Super 8 stage,969.5828,837.0817,7,1.183
2,Ireland,A,4,Group stage,521.9151,481.87,4,0.6257
3,Canada,A,0,Group stage,413.0066,685.9192,4,-4.2643
4,United States of America,A,2,Group stage,441.9939,568.3261,4,-1.9739
5,England,S8_G2,10,Semifinalist,1136.8797,963.3191,8,1.3559
6,Australia,S8_G1,10,Super 8 stage,981.8491,800.9298,7,1.6154
7,Namibia,B,4,Group stage,456.2759,519.8113,4,-0.9927
8,Scotland,B,2,Group stage,449.0474,568.8876,4,-1.8725
9,Oman,B,0,Group stage,429.9384,577.7708,4,-2.3099
10,New Zealand,S8_G1,10,Champion,1293.7219,1048.3625,9,1.7039
11,West Indies,S8_G2,14,Semifinalist,1234.1525,982.1612,8,1.9687
12,Afghanistan,C,4,Group stage,559.8649,596.2513,4,-0.5685
13,Uganda,C,0,Group stage,441.3616,738.0584,4,-4.6359
14,Papua New Guinea,C,2,Group stage,494.5518,634.9532,4,-2.1938
15,South Africa,S8_G2,8,Super 8 stage,952.2751,872.4252,7,0.7129
16,Sri Lanka,D,4,Group stage,537.5017,485.2623,4,0.8162
17,Bangladesh,S8_G1,8,Super 8 stage,870.9532,838.8964,7,0.2862
18,Netherlands,D,2,Group stage,515.4303,538.5628,4,-0.3614
19,Nepal,D,0,Group stage,425.7661,638.3341,4,-3.3214
