,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,12,Champion,1258.628,989.2418,9,1.8707
1,Pakistan,S8_G2,6,Super 8 stage,954.5234,812.6078,7,1.2671
2,Ireland,A,4,Group stage,510.7519,481.6523,4,0.4547
3,Canada,A,0,Group stage,391.6826,670.9404,4,-4.3634
4,United States of America,A,2,Group stage,447.0644,573.7969,4,-1.9802
5,England,S8_G2,12,Semifinalist,1127.53,957.9897,8,1.3245
6,Australia,S8_G1,10,Super 8 stage,974.4598,798.1074,7,1.5746
7,Namibia,B,4,Group stage,466.3587,526.3426,4,-0.9372
8,Scotland,B,2,Group stage,472.5015,539.7215,4,-1.0503
9,Oman,B,0,Group stage,426.4148,603.3219,4,-2.7642
10,New Zealand,S8_G1,12,Finalist,1300.2504,1037.9617,9,1.8214
11,West Indies,S8_G2,12,Semifinalist,1236.8841,981.0595,8,1.9986
12,Afghanistan,C,4,Group stage,564.5327,608.1402,4,-0.6814
13,Uganda,C,0,Group stage,459.2986,761.0936,4,-4.7155
14,Papua New Guinea,C,2,Group stage,510.8112,676.3246,4,-2.5861
15,South Africa,S8_G2,8,Super 8 stage,971.5219,881.14,7,0.807
16,Sri Lanka,D,4,Group stage,529.9154,480.5197,4,0.7718
17,Bangladesh,S8_G1,8,Super 8 stage,857.0144,843.1164,7,0.1241
18,Netherlands,D,2,Group stage,491.75,541.8775,4,-0.7832
19,Nepal,D,0,Group stage,425.8699,612.8082,4,-2.9209
