,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,10,Super 8 stage,988.6575,758.165,7,2.058
1,Pakistan,S8_G2,6,Super 8 stage,956.1993,822.781,7,1.1912
2,Ireland,A,4,Group stage,518.0782,475.0397,4,0.6725
3,Canada,A,0,Group stage,379.9653,654.0604,4,-4.2827
4,United States of America,A,2,Group stage,436.9677,575.1752,4,-2.1595
5,England,S8_G2,12,Semifinalist,1139.8648,946.7752,8,1.5085
6,Australia,S8_G1,14,Champion,1262.3667,1073.7977,9,1.3095
7,Namibia,B,2,Group stage,464.1021,554.9992,4,-1.4203
8,Scotland,B,4,Group stage,474.4712,550.9829,4,-1.1955
9,Oman,B,0,Group stage,440.6137,593.8993,4,-2.3951
10,New Zealand,S8_G1,12,Finalist,1323.9021,1039.23,9,1.9769
11,West Indies,S8_G2,10,Semifinalist,1214.5449,977.3894,8,1.8528
12,Afghanistan,C,4,Group stage,568.3904,593.1463,4,-0.3868
13,Uganda,C,0,Group stage,441.3014,744.6449,4,-4.7397
14,Papua New Guinea,C,2,Group stage,486.1672,653.6899,4,-2.6175
15,South Africa,S8_G2,10,Super 8 stage,960.6681,860.9192,7,0.8906
16,Sri Lanka,D,4,Group stage,514.4702,494.193,4,0.3168
17,Bangladesh,S8_G1,6,Super 8 stage,869.2256,843.0054,7,0.2341
18,Netherlands,D,2,Group stage,501.5335,524.2753,4,-0.3553
19,Nepal,D,0,Group stage,417.6489,622.9697,4,-3.2081
