,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,14,Champion,1267.0038,992.3769,9,1.9071
1,Pakistan,S8_G2,10,Semifinalist,1077.127,933.5394,8,1.1218
2,Ireland,A,4,Group stage,518.3601,488.0669,4,0.4733
3,Canada,A,0,Group stage,391.2363,691.616,4,-4.6934
4,United States of America,A,2,Group stage,457.7349,578.6604,4,-1.8895
5,England,S8_G2,12,Semifinalist,1137.2768,974.7729,8,1.2696
6,Australia,S8_G1,12,Finalist,1237.6801,1075.2152,9,1.1282
7,Namibia,B,2,Group stage,459.3993,539.1495,4,-1.2461
8,Scotland,B,4,Group stage,482.1236,545.2797,4,-0.9868
9,Oman,B,0,Group stage,434.5912,589.5535,4,-2.4213
10,New Zealand,S8_G1,10,Super 8 stage,1052.1791,786.8749,7,2.3688
11,West Indies,S8_G2,8,Super 8 stage,1087.8362,858.2888,7,2.0495
12,Afghanistan,C,4,Group stage,584.4222,575.6552,4,0.137
13,Uganda,C,0,Group stage,413.6265,767.8944,4,-5.5354
14,Papua New Guinea,C,2,Group stage,502.4462,642.6583,4,-2.1908
15,South Africa,S8_G2,8,Super 8 stage,968.1951,863.9369,7,0.9309
16,Sri Lanka,D,4,Group stage,539.4518,483.5255,4,0.8738
17,Bangladesh,S8_G1,6,Super 8 stage,853.6827,843.4005,7,0.0918
18,Netherlands,D,2,Group stage,494.3724,550.5064,4,-0.8771
19,Nepal,D,0,Group stage,443.7654,621.5393,4,-2.7777
