,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,14,Champion,1259.4544,1004.0684,9,1.7735
1,Pakistan,S8_G2,6,Super 8 stage,949.912,825.0719,7,1.1146
2,Ireland,A,4,Group stage,525.643,486.8009,4,0.6069
3,Canada,A,0,Group stage,396.8693,676.6685,4,-4.3719
4,United States of America,A,2,Group stage,457.3277,585.9277,4,-2.0094
5,England,S8_G2,14,Semifinalist,1132.9356,966.0093,8,1.3041
6,Australia,S8_G1,10,Super 8 stage,989.7043,803.2438,7,1.6648
7,Namibia,B,4,Group stage,479.4298,548.5271,4,-1.0796
8,Scotland,B,2,Group stage,462.6441,549.5822,4,-1.3584
9,Oman,B,0,Group stage,433.2557,588.7049,4,-2.4289
10,New Zealand,S8_G1,10,Finalist,1275.7274,1032.1843,9,1.6913
11,West Indies,S8_G2,10,Semifinalist,1230.7558,987.9306,8,1.8971
12,Afghanistan,C,4,Group stage,597.57,587.0177,4,0.1649
13,Uganda,C,0,Group stage,426.3471,768.1148,4,-5.3401
14,Papua New Guinea,C,2,Group stage,503.7857,644.8746,4,-2.2045
15,South Africa,S8_G2,10,Super 8 stage,947.8923,856.1316,7,0.8193
16,Sri Lanka,D,4,Group stage,532.8256,477.6176,4,0.8626
17,Bangladesh,S8_G1,6,Super 8 stage,871.3083,839.7687,7,0.2816
18,Netherlands,D,2,Group stage,504.1056,539.0531,4,-0.5461
19,Nepal,D,0,Group stage,413.899,624.0951,4,-3.2843
