,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,14,Finalist,1244.6983,1019.1854,9,1.5661
1,Pakistan,S8_G2,8,Super 8 stage,983.4801,818.827,7,1.4701
2,Ireland,A,4,Group stage,537.2028,488.1194,4,0.7669
3,Canada,A,0,Group stage,389.0708,671.9591,4,-4.4201
4,United States of America,A,2,Group stage,432.6716,567.2159,4,-2.1023
5,England,S8_G2,12,Semifinalist,1137.7771,939.7768,8,1.5469
6,Australia,S8_G1,12,Champion,1238.5049,1056.4115,9,1.2645
7,Namibia,B,4,Group stage,464.3458,530.9383,4,-1.0405
8,Scotland,B,2,Group stage,455.6132,556.9144,4,-1.5828
9,Oman,B,0,Group stage,426.346,586.3275,4,-2.4997
10,New Zealand,S8_G1,10,Super 8 stage,1030.7694,787.6705,7,2.1705
11,West Indies,S8_G2,6,Super 8 stage,1080.9385,866.3646,7,1.9158
12,Afghanistan,C,4,Group stage,548.7633,582.7824,4,-0.5315
13,Uganda,C,0,Group stage,444.2022,713.5749,4,-4.2089
14,Papua New Guinea,C,2,Group stage,494.2678,640.9898,4,-2.2925
15,South Africa,S8_G2,12,Semifinalist,1083.2591,978.759,8,0.8164
16,Sri Lanka,D,4,Group stage,530.8364,482.7927,4,0.7507
17,Bangladesh,S8_G1,6,Super 8 stage,845.204,844.7526,7,0.004
18,Netherlands,D,2,Group stage,514.7018,528.6066,4,-0.2173
19,Nepal,D,0,Group stage,409.6566,630.3409,4,-3.4482
