,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,14,Champion,1257.1469,1005.884,9,1.7449
1,Pakistan,S8_G2,8,Super 8 stage,965.8588,810.0086,7,1.3915
2,Ireland,A,4,Group stage,520.3726,459.1359,4,0.9568
3,Canada,A,0,Group stage,375.657,694.1923,4,-4.9771
4,United States of America,A,2,Group stage,459.2565,570.0254,4,-1.7308
5,England,S8_G2,12,Semifinalist,1129.9425,966.0124,8,1.2807
6,Australia,S8_G1,12,Finalist,1248.1695,1069.5144,9,1.2407
7,Namibia,B,2,Group stage,457.6221,545.3875,4,-1.3713
8,Scotland,B,4,Group stage,460.73,542.8082,4,-1.2825
9,Oman,B,0,Group stage,439.8726,577.8875,4,-2.1565
10,New Zealand,S8_G1,10,Super 8 stage,1043.2649,787.345,7,2.285
11,West Indies,S8_G2,10,Semifinalist,1214.2914,983.7849,8,1.8008
12,Afghanistan,C,4,Group stage,579.7194,612.8831,4,-0.5182
13,Uganda,C,0,Group stage,442.4568,791.8218,4,-5.4588
14,Papua New Guinea,C,2,Group stage,535.4935,626.2731,4,-1.4184
15,South Africa,S8_G2,8,Super 8 stage,947.8815,865.5014,7,0.7355
16,Sri Lanka,D,4,Group stage,519.6931,476.1956,4,0.6796
17,Bangladesh,S8_G1,6,Super 8 stage,857.6989,844.5235,7,0.1176
18,Netherlands,D,2,Group stage,500.9538,539.4827,4,-0.602
19,Nepal,D,0,Group stage,431.6738,619.0882,4,-2.9283
