,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,14,Champion,1241.4529,1009.9399,9,1.6077
1,Pakistan,S8_G2,6,Super 8 stage,944.004,813.7196,7,1.1633
2,Ireland,A,4,Group stage,526.6773,464.8115,4,0.9667
3,Canada,A,0,Group stage,376.8274,674.0801,4,-4.6446
4,United States of America,A,2,Group stage,436.5338,548.7066,4,-1.7527
5,England,S8_G2,14,Finalist,1276.0063,1092.422,9,1.2749
6,Australia,S8_G1,10,Super 8 stage,991.8885,804.8107,7,1.6703
7,Namibia,B,2,Group stage,451.5681,562.9761,4,-1.7408
8,Scotland,B,4,Group stage,468.4986,549.5674,4,-1.2667
9,Oman,B,0,Group stage,451.4744,583.0371,4,-2.0557
10,New Zealand,S8_G1,10,Semifinalist,1169.8915,911.9763,8,2.015
11,West Indies,S8_G2,10,Semifinalist,1226.5893,969.3364,8,2.0098
12,Afghanistan,C,4,Group stage,587.6059,585.8419,4,0.0276
13,Uganda,C,0,Group stage,426.0976,770.4753,4,-5.3809
14,Papua New Guinea,C,2,Group stage,479.2613,635.2259,4,-2.4369
15,South Africa,S8_G2,10,Super 8 stage,959.9801,860.4668,7,0.8885
16,Sri Lanka,D,4,Group stage,532.9306,481.724,4,0.8001
17,Bangladesh,S8_G1,6,Super 8 stage,823.6513,832.9552,7,-0.0831
18,Netherlands,D,2,Group stage,489.9795,532.8348,4,-0.6696
19,Nepal,D,0,Group stage,414.2411,590.2518,4,-2.7502
