,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,14,Champion,1255.5568,986.9841,9,1.8651
1,Pakistan,S8_G2,6,Super 8 stage,942.8178,816.8528,7,1.1247
2,Ireland,A,4,Group stage,522.1193,478.135,4,0.6873
3,Canada,A,0,Group stage,377.0847,659.5869,4,-4.4141
4,United States of America,A,2,Group stage,439.8158,570.8788,4,-2.0479
5,England,S8_G2,14,Semifinalist,1140.5027,962.0669,8,1.394
6,Australia,S8_G1,8,Super 8 stage,985.6618,820.3737,7,1.4758
7,Namibia,B,2,Group stage,470.1628,553.1426,4,-1.2966
8,Scotland,B,4,Group stage,479.337,554.5491,4,-1.1752
9,Oman,B,0,Group stage,443.2048,603.7248,4,-2.5081
10,New Zealand,S8_G1,12,Finalist,1277.2512,1029.6886,9,1.7192
11,West Indies,S8_G2,10,Semifinalist,1232.4185,978.4418,8,1.9842
12,Afghanistan,C,4,Group stage,568.6132,597.9279,4,-0.458
13,Uganda,C,0,Group stage,454.9728,757.3364,4,-4.7244
14,Papua New Guinea,C,2,Group stage,516.5437,677.3635,4,-2.5128
15,South Africa,S8_G2,10,Super 8 stage,958.2228,862.8496,7,0.8515
16,Sri Lanka,D,4,Group stage,512.5963,480.7521,4,0.4976
17,Bangladesh,S8_G1,6,Super 8 stage,857.2041,836.9075,7,0.1812
18,Netherlands,D,2,Group stage,492.5247,529.2634,4,-0.574
19,Nepal,D,0,Group stage,438.7109,608.4964,4,-2.6529
