,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,14,Champion,1261.1484,1000.4455,9,1.8104
1,Pakistan,S8_G2,6,Super 8 stage,946.7456,814.1708,7,1.1837
2,Ireland,A,4,Group stage,533.8402,486.5972,4,0.7382
3,Canada,A,0,Group stage,396.5827,673.6419,4,-4.329
4,United States of America,A,2,Group stage,435.2458,570.3271,4,-2.1106
5,England,S8_G2,12,Semifinalist,1144.0668,976.0294,8,1.3128
6,Australia,S8_G1,12,Finalist,1250.1473,1081.298,9,1.1726
7,Namibia,B,4,Group stage,465.8482,548.8564,4,-1.297
8,Scotland,B,2,Group stage,472.8704,544.9906,4,-1.1269
9,Oman,B,0,Group stage,435.7267,588.319,4,-2.3843
10,New Zealand,S8_G1,10,Super 8 stage,1032.0697,770.0335,7,2.3396
11,West Indies,S8_G2,10,Semifinalist,1231.5791,988.5843,8,1.8984
12,Afghanistan,C,4,Group stage,545.6507,599.8526,4,-0.8469
13,Uganda,C,0,Group stage,416.2867,725.3204,4,-4.8287
14,Papua New Guinea,C,2,Group stage,504.5481,637.2676,4,-2.0737
15,South Africa,S8_G2,10,Super 8 stage,971.9826,872.4585,7,0.8886
16,Sri Lanka,D,4,Group stage,546.0658,482.3752,4,0.9952
17,Bangladesh,S8_G1,6,Super 8 stage,856.0941,843.6677,7,0.111
18,Netherlands,D,2,Group stage,501.6529,559.9749,4,-0.9113
19,Nepal,D,0,Group stage,433.9983,617.9395,4,-2.8741
