,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,12,Semifinalist,1139.9988,882.5922,8,2.011
1,Pakistan,S8_G2,8,Super 8 stage,942.7887,814.2892,7,1.1473
2,Ireland,A,4,Group stage,513.2333,470.5318,4,0.6672
3,Canada,A,0,Group stage,389.4581,678.0596,4,-4.5094
4,United States of America,A,2,Group stage,437.6672,566.933,4,-2.0198
5,England,S8_G2,12,Champion,1285.5876,1087.9991,9,1.3721
6,Australia,S8_G1,14,Finalist,1223.7882,1049.8425,9,1.208
7,Namibia,B,4,Group stage,441.6671,520.547,4,-1.2325
8,Scotland,B,2,Group stage,461.0152,541.8624,4,-1.2632
9,Oman,B,0,Group stage,429.3819,593.9956,4,-2.5721
10,New Zealand,S8_G1,10,Super 8 stage,1060.7888,790.1559,7,2.4164
11,West Indies,S8_G2,10,Semifinalist,1210.2896,985.9757,8,1.7525
12,Afghanistan,C,4,Group stage,574.9377,583.7897,4,-0.1383
13,Uganda,C,0,Group stage,452.6336,724.202,4,-4.2433
14,Papua New Guinea,C,2,Group stage,492.5681,682.6323,4,-2.9698
15,South Africa,S8_G2,8,Super 8 stage,959.9979,846.7514,7,1.0111
16,Sri Lanka,D,4,Group stage,524.0475,481.3131,4,0.6677
17,Bangladesh,S8_G1,6,Super 8 stage,852.7699,844.5088,7,0.0738
18,Netherlands,D,2,Group stage,489.592,540.3638,4,-0.7933
19,Nepal,D,0,Group stage,426.5843,622.4501,4,-3.0604
