,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,14,Champion,1264.2099,1013.3175,9,1.7423
1,Pakistan,S8_G2,8,Super 8 stage,977.3154,806.4043,7,1.526
2,Ireland,A,4,Group stage,531.1978,486.3089,4,0.7014
3,Canada,A,0,Group stage,392.8151,700.418,4,-4.8063
4,United States of America,A,2,Group stage,452.9793,590.5418,4,-2.1494
5,England,S8_G2,12,Semifinalist,1146.8939,968.5262,8,1.3935
6,Australia,S8_G1,8,Super 8 stage,977.1804,815.1652,7,1.4466
7,Namibia,B,2,Group stage,453.4874,533.1892,4,-1.2453
8,Scotland,B,2,Group stage,455.7487,540.5644,4,-1.3252
9,Oman,B,2,Group stage,422.4088,581.3517,4,-2.4835
10,New Zealand,S8_G1,12,Semifinalist,1186.4167,906.1847,8,2.1893
11,West Indies,S8_G2,12,Finalist,1369.9838,1111.1353,9,1.7976
12,Afghanistan,C,4,Group stage,569.3224,616.5424,4,-0.7378
13,Uganda,C,0,Group stage,432.1936,766.3122,4,-5.2206
14,Papua New Guinea,C,2,Group stage,507.453,638.4555,4,-2.0469
15,South Africa,S8_G2,8,Super 8 stage,958.5358,873.1526,7,0.7623
16,Sri Lanka,D,4,Group stage,543.1496,488.3836,4,0.8557
17,Bangladesh,S8_G1,6,Super 8 stage,853.8548,835.9615,7,0.1598
18,Netherlands,D,2,Group stage,504.379,533.955,4,-0.4621
19,Nepal,D,0,Group stage,419.8305,613.4859,4,-3.0259
