,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,14,Semifinalist,1126.7473,889.0986,8,1.8566
1,Pakistan,S8_G2,6,Super 8 stage,945.239,811.2822,7,1.196
2,Ireland,A,4,Group stage,502.6852,476.3634,4,0.4113
3,Canada,A,0,Group stage,398.7695,681.8634,4,-4.4233
4,United States of America,A,2,Group stage,442.9421,552.0239,4,-1.7044
5,England,S8_G2,10,Champion,1263.7472,1091.8076,9,1.194
6,Australia,S8_G1,10,Super 8 stage,981.7337,808.033,7,1.5509
7,Namibia,B,4,Group stage,460.8714,549.0439,4,-1.3777
8,Scotland,B,0,Group stage,463.2691,568.4922,4,-1.6441
9,Oman,B,2,Group stage,446.6362,565.8942,4,-1.8634
10,New Zealand,S8_G1,10,Finalist,1277.4792,1023.3832,9,1.7646
11,West Indies,S8_G2,12,Semifinalist,1192.1749,973.6431,8,1.7073
12,Afghanistan,C,4,Group stage,578.065,573.2728,4,0.0749
13,Uganda,C,0,Group stage,417.2548,754.2621,4,-5.2657
14,Papua New Guinea,C,2,Group stage,501.5912,611.1027,4,-1.7111
15,South Africa,S8_G2,10,Super 8 stage,944.2569,864.2111,7,0.7147
16,Sri Lanka,D,4,Group stage,529.9304,480.0525,4,0.7793
17,Bangladesh,S8_G1,8,Super 8 stage,846.8682,826.6086,7,0.1809
18,Netherlands,D,2,Group stage,493.7096,534.5991,4,-0.6389
19,Nepal,D,0,Group stage,435.3063,614.2393,4,-2.7958
