,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,14,Semifinalist,1115.2468,883.4137,8,1.8112
1,Pakistan,S8_G2,6,Super 8 stage,918.7041,812.1996,7,0.9509
2,Ireland,A,4,Group stage,510.138,459.937,4,0.7844
3,Canada,A,0,Group stage,397.3062,667.3594,4,-4.2196
4,United States of America,A,2,Group stage,430.6424,550.9162,4,-1.8793
5,England,S8_G2,10,Champion,1266.6434,1087.7812,9,1.2421
6,Australia,S8_G1,10,Super 8 stage,978.8198,808.941,7,1.5168
7,Namibia,B,4,Group stage,469.0881,538.422,4,-1.0833
8,Scotland,B,2,Group stage,476.2512,550.091,4,-1.1537
9,Oman,B,0,Group stage,437.7999,604.6933,4,-2.6077
10,New Zealand,S8_G1,12,Finalist,1303.4566,1033.4358,9,1.8751
11,West Indies,S8_G2,12,Semifinalist,1213.9179,997.2626,8,1.6926
12,Afghanistan,C,4,Group stage,583.6221,598.7129,4,-0.2358
13,Uganda,C,0,Group stage,462.0206,724.062,4,-4.0944
14,Papua New Guinea,C,2,Group stage,487.2108,666.7028,4,-2.8046
15,South Africa,S8_G2,10,Super 8 stage,961.1829,860.5988,7,0.8981
16,Sri Lanka,D,4,Group stage,531.2997,472.0979,4,0.925
17,Bangladesh,S8_G1,6,Super 8 stage,858.412,854.7377,7,0.0328
18,Netherlands,D,2,Group stage,491.8289,547.2046,4,-0.8652
19,Nepal,D,0,Group stage,439.1417,614.1633,4,-2.7347
