,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,14,Champion,1269.4445,998.3157,9,1.8828
1,Pakistan,S8_G2,6,Super 8 stage,967.561,818.7867,7,1.3283
2,Ireland,A,4,Group stage,507.1121,491.8584,4,0.2383
3,Canada,A,0,Group stage,378.8473,673.2736,4,-4.6004
4,United States of America,A,2,Group stage,454.4369,560.7123,4,-1.6606
5,England,S8_G2,12,Finalist,1268.6576,1084.5128,9,1.2788
6,Australia,S8_G1,12,Semifinalist,1119.0982,933.0554,8,1.4535
7,Namibia,B,4,Group stage,463.7913,547.5263,4,-1.3084
8,Scotland,B,2,Group stage,469.6054,547.5272,4,-1.2175
9,Oman,B,0,Group stage,424.2875,590.4752,4,-2.5967
10,New Zealand,S8_G1,10,Super 8 stage,1052.0333,775.5369,7,2.4687
11,West Indies,S8_G2,10,Semifinalist,1208.0167,984.7978,8,1.7439
12,Afghanistan,C,4,Group stage,555.959,566.1328,4,-0.159
13,Uganda,C,0,Group stage,414.5779,763.7149,4,-5.4553
14,Papua New Guinea,C,2,Group stage,493.4368,625.48,4,-2.0632
15,South Africa,S8_G2,10,Super 8 stage,966.0927,861.1146,7,0.9373
16,Sri Lanka,S8_G1,6,Super 8 stage,862.3135,878.8402,7,-0.1476
17,Bangladesh,D,4,Group stage,501.371,452.2184,4,0.768
18,Netherlands,D,2,Group stage,488.9747,520.4574,4,-0.4919
19,Nepal,D,0,Group stage,413.5378,604.8187,4,-2.9888
