,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,14,Champion,1246.2374,1014.0114,9,1.6127
1,Pakistan,S8_G2,6,Super 8 stage,965.1209,821.6149,7,1.2813
2,Ireland,A,4,Group stage,522.6823,483.4303,4,0.6133
3,Canada,A,0,Group stage,405.3149,661.8517,4,-4.0084
4,United States of America,A,2,Group stage,439.0558,572.9267,4,-2.0917
5,England,S8_G2,14,Finalist,1291.7782,1096.0059,9,1.3595
6,Australia,S8_G1,10,Super 8 stage,985.2729,819.9378,7,1.4762
7,Namibia,B,2,Group stage,454.4806,546.6743,4,-1.4405
8,Scotland,B,4,Group stage,466.4034,541.1547,4,-1.168
9,Oman,B,0,Group stage,423.2602,578.5653,4,-2.4266
10,New Zealand,S8_G1,10,Semifinalist,1165.1368,903.7767,8,2.0419
11,West Indies,S8_G2,10,Semifinalist,1209.0791,985.1978,8,1.7491
12,Afghanistan,C,4,Group stage,569.9816,586.2947,4,-0.2549
13,Uganda,C,0,Group stage,461.2396,742.5348,4,-4.3952
14,Papua New Guinea,C,2,Group stage,470.0393,655.444,4,-2.8969
15,South Africa,S8_G2,10,Super 8 stage,958.6054,864.3787,7,0.8413
16,Sri Lanka,D,4,Group stage,525.0537,477.9636,4,0.7358
17,Bangladesh,S8_G1,6,Super 8 stage,870.8697,840.232,7,0.2736
18,Netherlands,D,2,Group stage,505.3538,527.0829,4,-0.3395
19,Nepal,D,0,Group stage,408.6358,624.5233,4,-3.3732
