,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,14,Champion,1261.2898,993.7128,9,1.8582
1,Pakistan,S8_G2,10,Semifinalist,1082.3193,957.5517,8,0.9747
2,Ireland,A,4,Group stage,546.3745,486.3449,4,0.938
3,Canada,A,0,Group stage,403.6786,701.0938,4,-4.6471
4,United States of America,A,2,Group stage,454.6421,565.8653,4,-1.7379
5,England,S8_G2,14,Semifinalist,1157.2635,966.7391,8,1.4885
6,Australia,S8_G1,8,Super 8 stage,979.6971,830.5364,7,1.3318
7,Namibia,B,4,Group stage,465.152,540.086,4,-1.1708
8,Scotland,B,0,Group stage,468.8928,575.7485,4,-1.6696
9,Oman,B,2,Group stage,465.5009,591.4366,4,-1.9677
10,New Zealand,S8_G1,12,Finalist,1304.6314,1028.8078,9,1.9154
11,West Indies,S8_G2,8,Super 8 stage,1099.0651,851.6179,7,2.2094
12,Afghanistan,C,4,Group stage,582.8468,580.2513,4,0.0406
13,Uganda,C,0,Group stage,432.8601,768.6555,4,-5.2468
14,Papua New Guinea,C,2,Group stage,484.227,670.337,4,-2.908
15,South Africa,S8_G2,8,Super 8 stage,966.5455,872.5492,7,0.8393
16,Sri Lanka,D,4,Group stage,528.7501,479.7883,4,0.765
17,Bangladesh,S8_G1,6,Super 8 stage,857.6332,846.6608,7,0.098
18,Netherlands,D,2,Group stage,486.2982,537.453,4,-0.7993
19,Nepal,D,0,Group stage,438.8642,621.2965,4,-2.8505
