,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,14,Finalist,1253.398,1001.1045,9,1.752
1,Pakistan,S8_G2,6,Super 8 stage,953.4475,817.1118,7,1.2173
2,Ireland,A,4,Group stage,503.0456,484.2333,4,0.2939
3,Canada,A,0,Group stage,373.9069,641.8154,4,-4.1861
4,United States of America,A,2,Group stage,446.8755,576.067,4,-2.0186
5,England,S8_G2,14,Champion,1287.0761,1085.2866,9,1.4013
6,Australia,S8_G1,8,Super 8 stage,979.1989,817.8162,7,1.4409
7,Namibia,B,4,Group stage,473.0484,553.7815,4,-1.2615
8,Scotland,B,2,Group stage,467.5095,563.3269,4,-1.4971
9,Oman,B,0,Group stage,437.7053,586.8813,4,-2.3309
10,New Zealand,S8_G1,10,Semifinalist,1182.368,921.2693,8,2.0398
11,West Indies,S8_G2,12,Semifinalist,1200.7012,975.7972,8,1.7571
12,Afghanistan,C,4,Group stage,565.9237,592.9726,4,-0.4226
13,Uganda,C,0,Group stage,450.293,705.1976,4,-3.9829
14,Papua New Guinea,C,2,Group stage,483.0629,668.7019,4,-2.9006
15,South Africa,S8_G2,10,Super 8 stage,940.2377,873.1204,7,0.5993
16,Sri Lanka,D,4,Group stage,510.2099,473.1061,4,0.5797
17,Bangladesh,S8_G1,6,Super 8 stage,861.5414,837.0799,7,0.2184
18,Netherlands,D,2,Group stage,511.0436,519.7182,4,-0.1355
19,Nepal,D,0,Group stage,433.2941,619.4996,4,-2.9095
