,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,14,Champion,1270.411,1011.6141,9,1.7972
1,Pakistan,S8_G2,8,Super 8 stage,955.3701,818.5624,7,1.2215
2,Ireland,A,4,Group stage,515.8174,479.5565,4,0.5666
3,Canada,A,0,Group stage,404.4787,677.0147,4,-4.2584
4,United States of America,A,2,Group stage,445.7537,570.1119,4,-1.9431
5,England,S8_G2,12,Semifinalist,1139.0596,962.1631,8,1.382
6,Australia,S8_G1,12,Finalist,1240.6083,1062.7829,9,1.2349
7,Namibia,B,2,Group stage,443.9774,535.9541,4,-1.4371
8,Scotland,B,4,Group stage,470.6896,533.8092,4,-0.9862
9,Oman,B,0,Group stage,427.8376,581.7658,4,-2.4051
10,New Zealand,S8_G1,10,Super 8 stage,1022.154,792.2462,7,2.0527
11,West Indies,S8_G2,10,Semifinalist,1211.9533,994.885,8,1.6958
12,Afghanistan,C,4,Group stage,576.6381,573.5245,4,0.0486
13,Uganda,C,0,Group stage,412.0154,749.5681,4,-5.2743
14,Papua New Guinea,C,2,Group stage,511.9118,623.0253,4,-1.7361
15,South Africa,S8_G2,8,Super 8 stage,963.1117,893.0496,7,0.6256
16,Sri Lanka,S8_G1,6,Super 8 stage,871.8113,876.4386,7,-0.0413
17,Bangladesh,D,4,Group stage,534.8255,456.8388,4,1.2185
18,Netherlands,D,2,Group stage,491.5592,530.3753,4,-0.6065
19,Nepal,D,0,Group stage,437.8037,624.5012,4,-2.9171
