,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,12,Champion,1235.6942,990.5914,9,1.7021
1,Pakistan,S8_G2,8,Super 8 stage,950.2493,800.0973,7,1.3406
2,Ireland,A,4,Group stage,525.6738,489.9932,4,0.5575
3,Canada,A,0,Group stage,392.0908,686.5442,4,-4.6008
4,United States of America,A,2,Group stage,449.4304,562.4924,4,-1.7666
5,England,S8_G2,12,Semifinalist,1136.6367,964.3452,8,1.346
6,Australia,S8_G1,10,Super 8 stage,983.0019,809.7029,7,1.5473
7,Namibia,B,2,Group stage,468.7915,559.7541,4,-1.4213
8,Scotland,B,4,Group stage,480.6118,550.2277,4,-1.0877
9,Oman,B,0,Group stage,440.6024,593.5198,4,-2.3893
10,New Zealand,S8_G1,14,Finalist,1275.9161,1027.4285,9,1.7256
11,West Indies,S8_G2,10,Semifinalist,1203.2953,995.2936,8,1.625
12,Afghanistan,C,4,Group stage,574.9806,579.832,4,-0.0758
13,Uganda,C,0,Group stage,429.7611,734.6307,4,-4.7636
14,Papua New Guinea,C,2,Group stage,513.4159,639.6136,4,-1.9718
15,South Africa,S8_G2,8,Super 8 stage,953.678,864.0904,7,0.7999
16,Sri Lanka,D,4,Group stage,514.6254,492.4984,4,0.3457
17,Bangladesh,S8_G1,6,Super 8 stage,862.8047,835.3696,7,0.245
18,Netherlands,D,2,Group stage,496.1183,538.1373,4,-0.6565
19,Nepal,D,0,Group stage,432.2329,605.4485,4,-2.7065
