,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,14,Champion,1275.9605,1000.8971,9,1.9102
1,Pakistan,S8_G2,6,Super 8 stage,939.901,819.0649,7,1.0789
2,Ireland,A,4,Group stage,516.486,464.8799,4,0.8063
3,Canada,A,0,Group stage,402.8639,673.286,4,-4.2253
4,United States of America,A,2,Group stage,442.7965,579.1425,4,-2.1304
5,England,S8_G2,12,Finalist,1263.108,1078.4082,9,1.2826
6,Australia,S8_G1,10,Super 8 stage,989.4588,809.6352,7,1.6056
7,Namibia,B,2,Group stage,452.3702,546.3486,4,-1.4684
8,Scotland,B,4,Group stage,460.7786,561.7506,4,-1.5777
9,Oman,B,0,Group stage,448.6312,596.474,4,-2.31
10,New Zealand,S8_G1,12,Semifinalist,1181.1068,905.1163,8,2.1562
11,West Indies,S8_G2,10,Semifinalist,1213.6585,981.2387,8,1.8158
12,Afghanistan,C,4,Group stage,538.9625,578.9054,4,-0.6241
13,Uganda,C,0,Group stage,437.0156,735.9264,4,-4.6705
14,Papua New Guinea,C,2,Group stage,488.1797,651.4868,4,-2.5517
15,South Africa,S8_G2,10,Super 8 stage,966.5237,851.9833,7,1.0227
16,Sri Lanka,S8_G1,6,Super 8 stage,877.3948,880.3943,7,-0.0268
17,Bangladesh,D,4,Group stage,524.7857,463.4719,4,0.958
18,Netherlands,D,2,Group stage,483.5137,521.4132,4,-0.5922
19,Nepal,D,0,Group stage,419.9166,623.5892,4,-3.1824
